time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407286.268038,0,200,-9.19,0.61,1.23,-8.96,0.0,0.0,-1.84,-8.58,3.68,0.0,-17.92,0.0
1777407286.2918308,1,200,-9.19,1.23,0.61,-8.96,0.0,0.0,-1.84,-8.58,3.68,0.0,-17.92,0.0
1777407286.3163364,2,200,-9.19,1.23,0.61,-17.92,0.0,0.0,-1.84,-8.58,3.06,-8.96,-17.92,0.0
1777407286.3412108,3,200,-9.8,1.23,0.61,-17.92,0.0,0.0,-1.84,-9.19,3.06,-8.96,-17.92,0.0
1777407286.366355,4,200,-9.8,1.23,0.61,-17.92,0.0,0.0,-1.84,-9.19,3.06,-8.96,-26.88,0.0
1777407286.3924224,5,200,-10.41,1.23,0.0,-17.92,0.0,0.0,-1.84,-9.19,3.06,-8.96,-35.84,0.0
1777407286.4158406,6,200,-10.41,1.23,0.0,-35.84,0.0,0.0,-1.84,-9.8,3.06,-8.96,-35.84,0.0
1777407286.4421196,7,200,-10.41,1.23,0.0,-44.8,0.0,0.0,-1.23,-9.8,3.06,-17.92,-44.8,8.96
1777407286.4707296,8,200,-10.41,0.61,0.0,-44.8,0.0,0.0,-1.23,-10.41,3.06,-17.92,-53.76,8.96
1777407286.4916086,9,200,-11.03,0.0,0.0,-53.76,8.96,0.0,-1.23,-10.41,3.68,-17.92,-53.76,8.96
1777407286.517726,10,200,-11.64,-0.61,0.61,-71.68,8.96,0.0,-1.23,-11.03,3.68,-26.88,-71.68,8.96
1777407286.541335,11,200,-11.64,0.0,1.23,-71.68,8.96,0.0,-1.23,-11.64,4.29,-26.88,-71.68,8.96
1777407286.566459,12,200,-12.25,0.0,1.23,-80.64,17.92,0.0,-1.23,-11.64,4.29,-35.84,-80.64,8.96
1777407286.591542,13,200,-12.25,0.0,1.84,-80.64,17.92,0.0,-0.61,-11.64,4.9,-35.84,-89.6,17.92
1777407286.6158867,14,200,-12.86,0.0,1.84,-98.56,26.88,8.96,-1.23,-12.25,4.9,-35.84,-89.6,17.92
1777407286.6448307,15,200,-13.48,-0.61,1.84,-98.56,35.84,17.92,-1.23,-12.25,4.9,-44.8,-98.56,26.88
1777407286.6675668,16,200,-14.09,-1.23,1.84,-116.48,35.84,17.92,-1.23,-12.86,4.9,-44.8,-98.56,26.88
1777407286.693189,17,200,-14.09,-1.23,1.84,-134.4,44.8,17.92,-0.61,-12.86,4.9,-62.72,-116.48,26.88
1777407286.7208507,18,200,-14.7,-1.84,1.84,-134.4,44.8,17.92,-0.61,-13.48,4.9,-71.68,-134.4,35.84
