time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777465273.8628728,0,200,9.19,0.61,1.84,-17.92,8.96,-250.88,6.13,-1.23,6.13,-44.8,26.88,44.8
1777465273.8884256,1,200,6.74,1.23,1.84,-17.92,26.88,-259.84,5.51,-1.84,5.51,-35.84,17.92,62.72
1777465273.9219987,2,200,6.13,1.84,2.45,-17.92,26.88,-259.84,4.9,-2.45,4.9,-26.88,17.92,80.64
1777465273.937101,3,200,5.51,1.23,3.06,0.0,8.96,-250.88,3.68,-3.06,4.9,-26.88,17.92,80.64
1777465273.9687607,4,200,6.74,1.23,2.45,0.0,8.96,-250.88,3.06,-3.06,4.29,-8.96,8.96,98.56
1777465273.9934888,5,200,6.74,1.23,2.45,0.0,17.92,-232.96,1.84,-3.06,4.9,-8.96,8.96,98.56
1777465274.0184743,6,200,7.35,1.23,1.84,0.0,17.92,-232.96,0.61,-3.06,4.9,0.0,0.0,116.48
1777465274.0431447,7,200,7.35,1.23,2.45,17.92,0.0,-215.04,0.0,-3.06,4.9,0.0,0.0,116.48
1777465274.0687394,8,200,7.35,1.23,3.06,17.92,0.0,-206.08,-1.84,-3.06,6.13,26.88,-8.96,125.44
1777465274.0934956,9,200,7.35,1.23,3.06,17.92,-8.96,-206.08,-3.68,-2.45,6.74,44.8,-26.88,134.4
1777465274.1185465,10,200,7.35,1.23,3.06,44.8,-26.88,-206.08,-6.13,-2.45,7.96,44.8,-26.88,134.4
1777465274.1430702,11,200,7.96,1.23,2.45,44.8,-26.88,-206.08,-9.19,-1.84,9.19,62.72,-35.84,125.44
1777465274.169983,12,200,8.58,1.23,2.45,62.72,-44.8,-206.08,-11.64,-1.23,11.03,71.68,-44.8,107.52
1777465274.1935465,13,200,8.58,1.23,2.45,71.68,-53.76,-206.08,-12.25,-0.61,11.64,71.68,-44.8,107.52
1777465274.219742,14,200,8.58,1.84,2.45,71.68,-53.76,-206.08,-13.48,-0.61,12.86,71.68,-26.88,71.68
1777465274.2484329,15,200,9.19,2.45,2.45,89.6,-53.76,-188.16,-13.48,-0.61,14.09,71.68,-26.88,17.92
1777465274.2889442,16,200,9.8,2.45,2.45,89.6,-53.76,-188.16,-12.25,-1.23,14.7,62.72,-8.96,17.92
1777465274.293687,17,200,10.41,3.06,2.45,107.52,-35.84,-161.28,-11.03,-1.23,14.7,35.84,0.0,-35.84
1777465274.3225296,18,200,11.03,3.68,2.45,116.48,-8.96,-107.52,-9.8,-1.23,14.09,35.84,0.0,-35.84
1777465274.3450162,19,200,11.03,4.29,2.45,116.48,-8.96,-107.52,-7.96,-1.23,13.48,8.96,8.96,-80.64
1777465274.3696346,20,200,10.41,4.29,2.45,116.48,26.88,-26.88,-6.13,-0.61,12.86,8.96,8.96,-125.44
1777465274.3931684,21,200,9.8,3.68,2.45,116.48,26.88,-26.88,-4.29,-0.61,12.25,0.0,0.0,-125.44
1777465274.4179678,22,200,9.19,3.68,2.45,125.44,71.68,53.76,-1.84,0.0,11.64,-17.92,0.0,-143.36
1777465274.445055,23,200,8.58,3.68,2.45,125.44,107.52,152.32,-0.61,0.0,11.03,-17.92,0.0,-143.36
1777465274.4700775,24,200,7.96,3.06,2.45,125.44,107.52,152.32,0.61,0.0,10.41,-26.88,-17.92,-161.28
1777465274.493324,25,200,7.96,3.06,2.45,116.48,134.4,250.88,3.06,0.0,11.03,-26.88,-17.92,-170.24
1777465274.5181067,26,200,7.96,2.45,2.45,116.48,134.4,250.88,4.9,-1.23,11.03,-26.88,-26.88,-170.24
1777465274.5434573,27,200,8.58,2.45,3.06,116.48,134.4,313.6,6.74,-1.84,11.64,-35.84,-44.8,-161.28
1777465274.568826,28,200,9.19,1.84,3.06,116.48,134.4,313.6,7.96,-1.84,11.03,-35.84,-44.8,-161.28
1777465274.6010554,29,200,12.25,1.84,4.29,116.48,125.44,349.44,8.58,-1.84,10.41,-35.84,-44.8,-143.36
1777465274.619003,30,200,14.7,1.84,4.29,107.52,107.52,340.48,8.58,-1.23,8.58,-44.8,-35.84,-116.48
1777465274.64383,31,200,14.09,0.61,4.29,107.52,107.52,340.48,8.58,-1.84,8.58,-44.8,-35.84,-116.48
1777465274.6699495,32,200,13.48,0.61,4.29,98.56,98.56,286.72,9.19,-2.45,9.19,-53.76,-26.88,-89.6
1777465274.6983347,33,200,13.48,0.0,4.29,98.56,98.56,286.72,9.19,-2.45,9.19,-53.76,-26.88,-89.6
1777465274.7201693,34,200,12.25,0.61,4.29,107.52,71.68,188.16,8.58,-1.23,7.96,-44.8,-8.96,-53.76
1777465274.7453637,35,200,10.41,0.61,3.68,98.56,35.84,62.72,8.58,-0.61,7.35,-44.8,8.96,-26.88
1777465274.7694838,36,200,9.19,1.23,3.68,98.56,35.84,62.72,7.96,-0.61,7.35,-44.8,8.96,-26.88
1777465274.7944214,37,200,8.58,1.23,3.06,98.56,0.0,-35.84,7.96,0.0,6.74,-44.8,8.96,0.0
1777465274.8186753,38,200,7.96,1.23,1.84,98.56,0.0,-35.84,7.96,0.0,6.74,-44.8,8.96,0.0
1777465274.8431933,39,200,7.35,1.23,1.84,98.56,-35.84,-116.48,7.96,-0.61,6.13,-35.84,8.96,17.92
1777465274.8683062,40,200,6.74,1.84,1.23,98.56,-35.84,-116.48,7.96,-0.61,5.51,-35.84,8.96,35.84
1777465274.893081,41,200,6.13,1.84,1.23,80.64,-44.8,-152.32,7.96,-0.61,5.51,-35.84,8.96,35.84
1777465274.9180644,42,200,5.51,1.84,1.23,80.64,-35.84,-152.32,7.35,-1.23,4.9,-26.88,17.92,53.76
1777465274.9430974,43,200,5.51,1.84,1.23,71.68,-17.92,-125.44,7.35,-1.84,4.29,-17.92,26.88,80.64
1777465274.9701667,44,200,6.13,1.84,1.23,71.68,-17.92,-125.44,6.13,-2.45,3.68,-17.92,26.88,80.64
1777465274.9937348,45,200,6.13,1.84,1.23,62.72,0.0,-89.6,5.51,-2.45,3.68,0.0,26.88,98.56
1777465275.018343,46,200,6.13,1.84,1.84,62.72,0.0,-89.6,4.29,-3.06,3.06,0.0,26.88,125.44
1777465275.0432866,47,200,6.13,1.23,1.84,44.8,26.88,-53.76,3.06,-3.06,3.68,8.96,26.88,125.44
1777465275.0681663,48,200,6.13,1.23,1.84,44.8,35.84,-44.8,2.45,-3.06,3.68,35.84,8.96,143.36
1777465275.0948036,49,200,6.13,0.61,2.45,44.8,35.84,-44.8,1.23,-2.45,4.9,35.84,8.96,143.36
1777465275.1212316,50,200,6.13,0.61,2.45,35.84,26.88,-44.8,0.0,-2.45,5.51,62.72,0.0,161.28
1777465275.143297,51,200,5.51,0.61,2.45,35.84,26.88,-44.8,-1.84,-1.84,7.35,89.6,-26.88,170.24
1777465275.16857,52,200,5.51,0.61,2.45,35.84,0.0,-62.72,-3.06,-1.23,8.58,89.6,-26.88,170.24
1777465275.1938303,53,200,5.51,0.61,2.45,35.84,0.0,-62.72,-4.9,-0.61,9.19,98.56,-35.84,170.24
1777465275.2260158,54,200,5.51,0.61,2.45,35.84,-26.88,-89.6,-6.13,-0.61,10.41,98.56,-35.84,170.24
1777465275.2523005,55,200,6.74,1.23,2.45,35.84,-71.68,-125.44,-7.35,0.0,11.64,107.52,-26.88,152.32
1777465275.2805145,56,200,7.96,1.23,2.45,44.8,-116.48,-152.32,-7.96,0.0,12.25,107.52,-8.96,125.44
1777465275.2994764,57,200,9.8,1.84,2.45,44.8,-116.48,-152.32,-8.58,0.0,12.86,107.52,-8.96,125.44
1777465275.3243034,58,200,10.41,2.45,2.45,44.8,-125.44,-170.24,-7.96,0.0,13.48,98.56,8.96,89.6
1777465275.370668,59,200,11.64,3.06,2.45,44.8,-125.44,-170.24,-7.35,0.0,14.09,89.6,17.92,53.76
1777465275.37417,60,200,12.25,3.68,1.84,44.8,-116.48,-161.28,-6.13,0.0,14.7,89.6,17.92,53.76
1777465275.4004567,61,200,12.25,4.29,1.84,44.8,-116.48,-116.48,-4.29,0.0,14.7,71.68,8.96,17.92
1777465275.426622,62,200,11.64,4.29,1.84,35.84,-53.76,-116.48,-3.06,0.0,15.31,71.68,8.96,0.0
1777465275.450899,63,200,11.64,4.29,1.84,26.88,17.92,-44.8,-1.84,0.0,15.31,53.76,0.0,0.0
1777465275.4742305,64,200,11.03,4.29,1.84,26.88,17.92,-44.8,0.0,0.0,15.93,35.84,-8.96,-17.92
1777465275.499187,65,200,11.03,4.29,1.84,17.92,107.52,35.84,0.0,-0.61,15.93,35.84,-8.96,-17.92
1777465275.5241377,66,200,12.25,4.9,3.06,17.92,107.52,35.84,0.61,-1.23,15.31,8.96,-17.92,-26.88
1777465275.5492015,67,200,14.7,5.51,3.06,8.96,179.2,134.4,1.84,-2.45,14.7,0.0,-8.96,-26.88
1777465275.5747483,68,200,14.7,4.9,3.68,0.0,241.92,224.0,1.84,-3.06,14.09,0.0,-8.96,-26.88
1777465275.6023648,69,200,12.86,3.68,4.9,0.0,241.92,224.0,0.61,-3.06,13.48,-26.88,-17.92,-17.92
1777465275.6242776,70,200,12.25,3.06,5.51,0.0,277.76,286.72,-0.61,-3.06,12.86,-26.88,-17.92,0.0
1777465275.6665828,71,200,11.03,1.84,6.13,0.0,277.76,286.72,-2.45,-3.06,12.86,-44.8,-26.88,0.0
1777465275.6738465,72,200,10.41,1.23,5.51,0.0,250.88,304.64,-4.9,-2.45,12.25,-53.76,-26.88,0.0
1777465275.6998954,73,200,9.19,0.61,5.51,0.0,170.24,259.84,-7.35,-1.84,11.64,-53.76,-26.88,0.0
1777465275.7244716,74,200,9.8,0.0,4.29,0.0,170.24,259.84,-9.19,-1.23,11.03,-62.72,-26.88,0.0
1777465275.749235,75,200,9.19,0.61,4.29,0.0,53.76,179.2,-9.8,-1.23,10.41,-62.72,-26.88,-26.88
1777465275.7768188,76,200,8.58,1.23,3.06,0.0,-26.88,89.6,-9.8,-0.61,10.41,-71.68,-17.92,-26.88
1777465275.7990384,77,200,8.58,1.84,2.45,0.0,-26.88,89.6,-8.58,-0.61,9.8,-71.68,-8.96,-71.68
1777465275.8247557,78,200,9.19,2.45,1.84,0.0,-89.6,35.84,-6.74,-0.61,9.19,-71.68,-8.96,-71.68
1777465275.8492575,79,200,9.8,3.06,1.84,0.0,-89.6,35.84,-4.9,0.0,8.58,-71.68,0.0,-116.48
1777465275.873985,80,200,12.25,4.29,1.23,0.0,-80.64,26.88,-2.45,0.0,7.96,-62.72,0.0,-152.32
1777465275.899036,81,200,15.93,7.96,0.0,0.0,-80.64,26.88,0.0,-0.61,7.96,-62.72,0.0,-152.32
1777465275.924063,82,200,15.31,6.13,1.23,-17.92,-8.96,71.68,1.84,0.0,7.35,-53.76,0.0,-179.2
1777465275.9700065,83,200,14.09,5.51,1.23,-62.72,161.28,188.16,4.29,0.0,6.13,-53.76,0.0,-188.16
1777465275.9738789,84,200,11.64,5.51,1.84,-62.72,161.28,188.16,6.74,-1.23,6.13,-44.8,-17.92,-188.16
1777465275.9992566,85,200,10.41,4.9,1.23,-71.68,304.64,304.64,9.19,-2.45,6.74,-35.84,-35.84,-179.2
1777465276.024791,86,200,9.8,4.9,1.23,-71.68,304.64,304.64,10.41,-1.84,6.13,-35.84,-35.84,-179.2
1777465276.049172,87,200,7.96,3.68,2.45,-80.64,358.4,403.2,11.03,-3.06,6.13,-35.84,-44.8,-161.28
1777465276.074254,88,200,6.13,2.45,1.84,-125.44,421.12,465.92,11.64,-3.68,6.13,-35.84,-44.8,-161.28
1777465276.1011019,89,200,4.29,1.23,3.06,-125.44,421.12,465.92,12.25,-3.06,6.74,-17.92,-17.92,-125.44
1777465276.1249666,90,200,3.68,0.0,3.68,-116.48,385.28,456.96,12.25,-1.84,6.13,-8.96,0.0,-80.64
1777465276.1489823,91,200,3.68,0.0,3.68,-116.48,385.28,456.96,12.25,-0.61,5.51,-8.96,0.0,-80.64
1777465276.1744833,92,200,3.06,0.0,4.9,-98.56,295.68,376.32,11.64,-1.23,5.51,0.0,0.0,-44.8
1777465276.2075121,93,200,2.45,-0.61,4.29,-98.56,295.68,241.92,11.03,-1.23,5.51,0.0,0.0,0.0
1777465276.226115,94,200,1.84,-1.23,3.06,-89.6,107.52,241.92,10.41,-0.61,5.51,0.0,0.0,0.0
1777465276.2500045,95,200,1.84,-1.23,1.23,-116.48,-44.8,98.56,9.8,-0.61,5.51,8.96,8.96,26.88
1777465276.2749352,96,200,1.23,-0.61,0.61,-116.48,-44.8,98.56,9.19,-0.61,6.13,8.96,8.96,26.88
1777465276.3010693,97,200,1.23,-0.61,0.0,-143.36,-188.16,-44.8,8.58,-0.61,6.13,26.88,17.92,53.76
1777465276.32578,98,200,0.61,0.0,0.0,-143.36,-188.16,-44.8,7.96,-0.61,6.74,26.88,17.92,80.64
1777465276.3495882,99,200,1.84,0.0,0.0,-125.44,-277.76,-179.2,6.74,-0.61,6.74,35.84,26.88,80.64
1777465276.3747861,100,200,1.84,0.61,0.0,-107.52,-313.6,-268.8,6.13,-1.23,6.74,35.84,26.88,107.52
1777465276.3997025,101,200,3.06,0.61,-0.61,-107.52,-313.6,-268.8,4.9,-1.84,6.74,35.84,26.88,107.52
1777465276.424097,102,200,4.29,0.61,0.0,-125.44,-268.8,-304.64,3.06,-1.84,6.13,35.84,17.92,134.4
1777465276.4489884,103,200,6.13,1.23,0.61,-143.36,-197.12,-313.6,1.84,-2.45,6.74,44.8,0.0,152.32
1777465276.48025,104,200,6.74,0.61,0.61,-143.36,-197.12,-313.6,0.0,-1.84,6.74,44.8,0.0,152.32
1777465276.5065365,105,200,7.96,1.84,0.61,-116.48,-197.12,-331.52,-1.23,-1.84,7.35,53.76,-8.96,161.28
1777465276.53046,106,200,7.96,1.84,1.23,-116.48,-197.12,-331.52,-3.06,-1.84,7.96,53.76,-8.96,161.28
1777465276.5643122,107,200,9.8,1.23,1.23,-125.44,-161.28,-331.52,-4.9,-1.23,9.19,71.68,-35.84,170.24
1777465276.580449,108,200,11.03,1.84,3.06,-125.44,-161.28,-331.52,-6.74,-0.61,9.8,71.68,-35.84,170.24
1777465276.608564,109,200,12.86,2.45,3.68,-143.36,-80.64,-313.6,-7.96,0.0,10.41,80.64,-44.8,161.28
1777465276.6301112,110,200,15.31,3.06,3.68,-143.36,-80.64,-313.6,-9.8,0.0,11.64,80.64,-35.84,134.4
1777465276.6552281,111,200,17.76,3.68,4.9,-125.44,-44.8,-313.6,-11.03,0.0,12.86,80.64,-35.84,134.4
1777465276.6803057,112,200,18.99,4.29,4.9,-107.52,-35.84,-295.68,-11.64,0.0,13.48,80.64,0.0,98.56
1777465276.706156,113,200,18.99,4.9,6.13,-107.52,-35.84,-295.68,-11.64,0.0,14.09,71.68,26.88,53.76
1777465276.7309623,114,200,16.54,4.9,6.74,-143.36,26.88,-259.84,-10.41,0.0,15.31,71.68,26.88,53.76
