time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407901.1806836,0,200,-6.74,-0.61,6.13,-8.96,0.0,0.0,-2.45,-5.51,6.74,0.0,0.0,0.0
1777407901.2043216,1,200,-6.74,-0.61,6.13,-8.96,0.0,0.0,-2.45,-5.51,6.74,0.0,0.0,0.0
1777407901.2282515,2,200,-6.74,-0.61,6.13,-8.96,0.0,0.0,-2.45,-5.51,6.74,0.0,0.0,0.0
1777407901.2693424,3,200,-6.74,-0.61,6.13,-8.96,0.0,0.0,-2.45,-5.51,6.74,0.0,0.0,0.0
1777407901.2767875,4,200,-6.74,-0.61,6.13,-8.96,0.0,0.0,-2.45,-6.13,6.74,0.0,0.0,0.0
1777407901.3026106,5,200,-7.35,-0.61,6.13,-8.96,0.0,0.0,-2.45,-6.13,6.74,0.0,-8.96,0.0
1777407901.3244376,6,200,-7.35,-0.61,6.13,-8.96,0.0,0.0,-2.45,-6.13,6.74,0.0,-8.96,0.0
1777407901.349145,7,200,-7.35,-0.61,6.13,-8.96,0.0,0.0,-2.45,-6.13,6.74,0.0,-8.96,0.0
1777407901.372434,8,200,-7.35,-0.61,6.13,-8.96,0.0,0.0,-2.45,-6.13,6.74,0.0,-8.96,0.0
1777407901.3989437,9,200,-7.35,-0.61,6.13,-8.96,0.0,0.0,-2.45,-6.74,6.74,0.0,-8.96,0.0
1777407901.4208322,10,200,-7.35,-1.23,6.13,-17.92,0.0,0.0,-2.45,-6.74,6.74,0.0,-8.96,0.0
1777407901.44722,11,200,-7.96,-1.23,6.13,-17.92,0.0,8.96,-2.45,-6.74,6.74,0.0,-8.96,0.0
1777407901.4730434,12,200,-7.96,-1.23,6.13,-17.92,0.0,8.96,-2.45,-6.74,6.74,0.0,-8.96,0.0
1777407901.49779,13,200,-7.96,-1.23,6.13,-17.92,0.0,8.96,-2.45,-6.74,6.74,-8.96,-17.92,8.96
