time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407930.7344906,0,200,-2.45,8.58,3.68,44.8,-35.84,-35.84,-8.58,-3.68,-3.06,53.76,26.88,0.0
1777407930.7603674,1,200,-2.45,8.58,4.29,44.8,-35.84,-35.84,-8.58,-3.68,-3.06,62.72,35.84,0.0
1777407930.785876,2,200,-2.45,9.8,4.9,44.8,-35.84,-35.84,-9.19,-3.06,-3.06,62.72,35.84,0.0
1777407930.849825,3,200,-3.06,9.8,4.9,44.8,-35.84,-35.84,-10.41,-3.06,-3.06,62.72,35.84,0.0
1777407930.8500247,4,200,-3.06,9.8,4.9,35.84,-35.84,-35.84,-10.41,-3.06,-3.06,62.72,35.84,0.0
1777407930.862706,5,200,-3.06,9.8,5.51,35.84,-35.84,-35.84,-11.03,-3.68,-3.68,62.72,44.8,0.0
1777407930.8906276,6,200,-3.06,10.41,6.13,35.84,-35.84,-35.84,-11.03,-3.68,-3.68,62.72,44.8,0.0
1777407930.9504302,7,200,-3.06,10.41,6.74,35.84,-35.84,-35.84,-11.64,-3.68,-3.68,53.76,44.8,-8.96
1777407930.9512541,8,200,-3.06,10.41,6.74,35.84,-35.84,-35.84,-11.64,-3.68,-3.68,53.76,44.8,-8.96
1777407930.966025,9,200,-3.06,10.41,6.74,35.84,-26.88,-35.84,-11.64,-3.68,-4.29,53.76,35.84,-8.96
1777407931.012328,10,200,-3.06,11.03,7.35,35.84,-26.88,-35.84,-11.64,-3.68,-4.29,53.76,35.84,-8.96
1777407931.0199594,11,200,-3.06,11.64,7.35,44.8,-17.92,-35.84,-11.64,-4.29,-4.29,53.76,35.84,-17.92
1777407931.047369,12,200,-3.06,11.64,6.74,53.76,-8.96,-35.84,-11.64,-3.68,-3.68,53.76,35.84,-26.88
1777407931.0667653,13,200,-3.06,11.64,6.74,53.76,-8.96,-35.84,-11.64,-3.68,-3.68,53.76,35.84,-26.88
1777407931.1449952,14,200,-3.06,11.64,6.13,62.72,0.0,-35.84,-11.64,-3.68,-4.29,44.8,35.84,-35.84
1777407931.1514173,15,200,-2.45,12.25,6.13,62.72,0.0,-35.84,-11.64,-3.68,-4.29,44.8,35.84,-44.8
1777407931.1516323,16,200,-3.06,12.86,6.74,71.68,8.96,-35.84,-12.25,-3.68,-4.29,44.8,35.84,-44.8
1777407931.170181,17,200,-3.06,14.09,6.74,71.68,8.96,-35.84,-12.25,-3.68,-4.29,35.84,35.84,-53.76
1777407931.1910148,18,200,-3.06,13.48,6.74,71.68,8.96,-35.84,-12.86,-3.68,-4.9,35.84,35.84,-53.76
