time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777408222.5590968,0,200,-8.58,-1.84,9.19,-44.8,35.84,17.92,-2.45,-6.74,8.58,-89.6,-8.96,0.0
1777408222.560017,1,200,-8.58,-2.45,8.58,-44.8,35.84,17.92,-1.84,-7.35,7.96,-98.56,-17.92,0.0
1777408222.5815668,2,200,-8.58,-2.45,7.96,-44.8,44.8,17.92,-1.84,-7.35,7.96,-98.56,-17.92,0.0
1777408222.6054485,3,200,-9.19,-1.84,7.35,-44.8,44.8,17.92,-1.84,-7.96,7.35,-107.52,-26.88,-8.96
1777408222.6248412,4,200,-9.19,-2.45,6.74,-44.8,62.72,26.88,-1.84,-8.58,7.35,-116.48,-35.84,-8.96
1777408222.6511064,5,200,-9.19,-1.84,6.13,-44.8,62.72,26.88,-1.23,-8.58,6.74,-116.48,-35.84,-8.96
1777408222.6810377,6,200,-9.8,-1.84,6.13,-62.72,71.68,35.84,-1.23,-9.19,6.74,-125.44,-44.8,0.0
1777408222.7021601,7,200,-9.8,-1.84,5.51,-71.68,80.64,35.84,-0.61,-9.19,6.74,-134.4,-62.72,0.0
1777408222.7606945,8,200,-11.03,-3.06,5.51,-71.68,80.64,35.84,-0.61,-9.8,6.13,-134.4,-62.72,0.0
1777408222.7609644,9,200,-9.8,-1.84,5.51,-89.6,89.6,44.8,-0.61,-9.8,6.13,-134.4,-71.68,0.0
1777408222.7749143,10,200,-10.41,-1.84,5.51,-98.56,98.56,53.76,-0.61,-9.8,6.13,-134.4,-71.68,0.0
1777408222.8000677,11,200,-10.41,-2.45,5.51,-98.56,98.56,53.76,-0.61,-9.8,6.13,-143.36,-80.64,0.0
1777408222.8307707,12,200,-9.8,-2.45,5.51,-125.44,107.52,62.72,-0.61,-10.41,5.51,-152.32,-89.6,0.0
1777408222.867685,13,200,-10.41,-2.45,4.9,-125.44,107.52,62.72,0.0,-10.41,6.13,-152.32,-89.6,0.0
1777408222.883924,14,200,-10.41,-2.45,4.9,-134.4,116.48,71.68,0.0,-10.41,6.13,-152.32,-98.56,0.0
1777408222.942595,15,200,-11.03,-2.45,4.9,-152.32,125.44,80.64,0.0,-11.03,6.13,-161.28,-107.52,0.0
1777408222.9436972,16,200,-11.03,-3.06,4.9,-152.32,125.44,80.64,0.0,-11.03,6.13,-161.28,-107.52,0.0
1777408222.9495327,17,200,-11.03,-3.06,4.9,-161.28,143.36,89.6,0.0,-11.64,6.13,-161.28,-125.44,8.96
1777408222.9766946,18,200,-11.03,-3.06,4.29,-161.28,143.36,89.6,0.0,-11.64,6.13,-161.28,-125.44,8.96
1777408223.0750923,19,200,-11.03,-3.68,4.29,-179.2,152.32,107.52,0.0,-11.64,6.13,-170.24,-134.4,8.96
1777408223.0753207,20,200,-11.64,-3.68,3.68,-188.16,161.28,125.44,0.0,-11.64,6.13,-179.2,-152.32,17.92
1777408223.078667,21,200,-11.64,-3.68,3.68,-188.16,161.28,125.44,0.61,-12.25,6.13,-179.2,-152.32,17.92
1777408223.0789235,22,200,-11.64,-3.68,3.06,-206.08,170.24,134.4,0.61,-12.25,6.13,-179.2,-170.24,17.92
1777408223.1022258,23,200,-11.64,-3.68,3.06,-206.08,170.24,134.4,1.23,-12.25,6.13,-179.2,-170.24,17.92
1777408223.170263,24,200,-11.64,-3.68,3.06,-215.04,170.24,143.36,1.23,-12.25,6.13,-188.16,-179.2,26.88
1777408223.1740289,25,200,-12.25,-3.68,2.45,-232.96,179.2,161.28,1.84,-12.25,6.13,-197.12,-197.12,35.84
1777408223.1749206,26,200,-12.25,-3.68,2.45,-232.96,179.2,161.28,1.84,-12.86,5.51,-197.12,-197.12,35.84
1777408223.1998866,27,200,-12.86,-4.29,1.84,-250.88,179.2,170.24,1.84,-12.86,6.13,-206.08,-206.08,44.8
1777408223.224664,28,200,-13.48,-4.29,1.23,-250.88,179.2,170.24,1.84,-12.86,6.13,-206.08,-206.08,44.8
1777408223.250844,29,200,-13.48,-4.29,1.23,-268.8,179.2,188.16,2.45,-13.48,5.51,-206.08,-224.0,53.76
