time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407658.5291018,0,200,-12.86,-3.68,5.51,-107.52,98.56,62.72,0.0,-11.03,8.58,-125.44,-89.6,26.88
1777407658.5407448,1,200,-12.86,-4.29,5.51,-116.48,107.52,71.68,0.61,-11.03,8.58,-134.4,-98.56,35.84
1777407658.5708451,2,200,-12.25,-4.29,5.51,-116.48,107.52,71.68,0.61,-11.03,8.58,-134.4,-98.56,35.84
1777407658.5867963,3,200,-12.25,-3.68,4.9,-125.44,125.44,80.64,0.61,-11.03,8.58,-143.36,-98.56,44.8
1777407658.6601658,4,200,-12.25,-3.68,4.9,-125.44,125.44,80.64,0.61,-11.03,8.58,-143.36,-98.56,44.8
1777407658.6630516,5,200,-12.25,-4.29,4.9,-134.4,134.4,89.6,0.61,-11.03,8.58,-152.32,-107.52,44.8
1777407658.6649277,6,200,-12.25,-4.9,4.9,-134.4,134.4,89.6,0.61,-11.03,8.58,-161.28,-116.48,53.76
1777407658.7260814,7,200,-12.25,-4.29,4.9,-143.36,143.36,98.56,0.61,-11.03,8.58,-161.28,-116.48,53.76
1777407658.726348,8,200,-11.64,-3.68,4.9,-152.32,152.32,107.52,0.61,-11.03,8.58,-179.2,-116.48,62.72
1777407658.7409885,9,200,-11.64,-4.29,4.9,-152.32,152.32,107.52,0.61,-10.41,7.96,-179.2,-116.48,62.72
1777407658.7700508,10,200,-11.64,-4.29,4.9,-170.24,161.28,116.48,0.61,-10.41,7.96,-188.16,-125.44,62.72
1777407658.8099139,11,200,-11.03,-4.29,4.29,-188.16,170.24,134.4,0.61,-10.41,7.96,-206.08,-125.44,71.68
1777407658.814855,12,200,-11.03,-3.68,4.29,-188.16,170.24,134.4,0.61,-10.41,7.35,-215.04,-134.4,80.64
1777407658.8529196,13,200,-11.03,-3.68,4.29,-197.12,179.2,143.36,0.61,-10.41,7.35,-215.04,-134.4,80.64
1777407658.865735,14,200,-11.03,-3.68,3.68,-197.12,179.2,143.36,0.61,-10.41,6.74,-224.0,-152.32,80.64
1777407658.9034684,15,200,-10.41,-3.06,3.68,-215.04,188.16,152.32,0.61,-10.41,6.74,-224.0,-152.32,80.64
1777407658.9179664,16,200,-10.41,-3.06,3.06,-215.04,197.12,161.28,0.61,-11.03,6.13,-232.96,-161.28,89.6
1777407658.9518297,17,200,-10.41,-3.06,3.06,-232.96,197.12,161.28,0.61,-11.03,6.13,-232.96,-161.28,98.56
1777407659.0076916,18,200,-9.8,-3.06,2.45,-241.92,206.08,179.2,0.61,-10.41,5.51,-241.92,-170.24,98.56
1777407659.020524,19,200,-9.8,-3.06,1.84,-241.92,206.08,179.2,0.61,-10.41,4.9,-250.88,-179.2,98.56
1777407659.0207696,20,200,-9.19,-3.06,1.84,-259.84,206.08,188.16,1.23,-10.41,4.9,-250.88,-179.2,98.56
1777407659.0501826,21,200,-9.19,-2.45,1.23,-259.84,206.08,188.16,1.23,-10.41,4.9,-259.84,-197.12,107.52
1777407659.069768,22,200,-9.19,-2.45,1.23,-277.76,215.04,197.12,1.23,-10.41,4.9,-259.84,-197.12,107.52
1777407659.100698,23,200,-8.58,-2.45,0.61,-277.76,215.04,206.08,1.23,-9.8,4.9,-259.84,-206.08,116.48
1777407659.1162305,24,200,-8.58,-2.45,0.61,-295.68,215.04,206.08,1.84,-9.8,4.29,-268.8,-215.04,125.44
1777407659.1404989,25,200,-7.96,-1.84,0.61,-313.6,215.04,215.04,1.84,-9.19,4.29,-268.8,-215.04,125.44
1777407659.1652765,26,200,-7.35,-1.84,0.61,-313.6,215.04,215.04,1.84,-8.58,4.29,-277.76,-224.0,134.4
1777407659.189611,27,200,-7.35,-1.84,0.61,-331.52,215.04,232.96,1.23,-8.58,3.68,-277.76,-224.0,134.4
1777407659.2160149,28,200,-6.74,-1.84,0.61,-349.44,215.04,241.92,1.23,-7.96,3.68,-277.76,-224.0,143.36
1777407659.2395904,29,200,-6.13,-1.84,0.61,-349.44,215.04,241.92,1.23,-7.96,3.68,-286.72,-232.96,152.32
1777407659.2657306,30,200,-6.13,-1.23,0.61,-358.4,215.04,250.88,1.23,-7.35,3.68,-286.72,-232.96,152.32
1777407659.301038,31,200,-5.51,-1.84,0.61,-358.4,215.04,250.88,1.23,-7.35,3.06,-295.68,-241.92,161.28
1777407659.320431,32,200,-4.9,-1.84,0.61,-376.32,215.04,259.84,0.61,-6.74,2.45,-295.68,-250.88,170.24
1777407659.3399036,33,200,-4.29,-1.84,0.61,-385.28,206.08,259.84,1.23,-6.74,3.06,-295.68,-250.88,170.24
