time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777408245.6793146,0,200,-8.58,0.0,4.9,-17.92,0.0,0.0,-3.68,-7.96,4.29,-8.96,-8.96,0.0
1777408245.7064443,1,200,-8.58,0.0,4.9,-17.92,0.0,0.0,-3.68,-7.96,4.29,-8.96,-17.92,0.0
1777408245.723747,2,200,-8.58,-0.61,4.9,-26.88,0.0,0.0,-3.68,-7.96,4.29,-8.96,-17.92,0.0
1777408245.7486742,3,200,-8.58,-0.61,4.9,-26.88,0.0,0.0,-3.68,-7.96,4.29,-8.96,-17.92,0.0
1777408245.774252,4,200,-8.58,-0.61,5.51,-35.84,0.0,8.96,-3.68,-8.58,3.68,-8.96,-17.92,0.0
1777408245.8009286,5,200,-8.58,-0.61,5.51,-44.8,0.0,8.96,-3.68,-8.58,3.68,-8.96,-17.92,0.0
1777408245.8238285,6,200,-8.58,-0.61,5.51,-44.8,0.0,8.96,-4.29,-8.58,3.68,-8.96,-26.88,0.0
1777408245.8490992,7,200,-9.19,-1.23,5.51,-53.76,0.0,17.92,-4.29,-8.58,3.68,-8.96,-26.88,0.0
1777408245.9032438,8,200,-9.19,-1.84,5.51,-53.76,0.0,17.92,-3.68,-9.19,3.68,-8.96,-35.84,0.0
1777408245.9191852,9,200,-9.19,-1.84,5.51,-62.72,0.0,17.92,-3.68,-9.19,4.29,-17.92,-44.8,0.0
1777408245.925538,10,200,-9.19,-1.84,5.51,-71.68,0.0,26.88,-3.68,-9.19,4.29,-17.92,-44.8,0.0
1777408245.9521713,11,200,-9.19,-1.23,6.13,-71.68,0.0,26.88,-3.06,-9.8,4.29,-17.92,-53.76,8.96
1777408245.9785287,12,200,-9.8,-2.45,6.13,-71.68,8.96,35.84,-3.06,-9.8,4.29,-17.92,-53.76,8.96
1777408245.99943,13,200,-9.8,-2.45,6.74,-71.68,8.96,35.84,-3.06,-9.8,4.9,-26.88,-62.72,8.96
1777408246.0243337,14,200,-9.8,-3.06,6.74,-80.64,8.96,44.8,-3.06,-9.8,4.9,-26.88,-62.72,8.96
1777408246.049603,15,200,-9.8,-3.68,7.35,-80.64,8.96,53.76,-3.06,-9.8,4.9,-35.84,-62.72,8.96
1777408246.0776362,16,200,-9.8,-3.68,7.96,-80.64,17.92,53.76,-3.06,-9.8,4.9,-44.8,-71.68,17.92
1777408246.1004527,17,200,-10.41,-4.29,7.96,-89.6,26.88,62.72,-3.06,-9.8,5.51,-44.8,-71.68,17.92
1777408246.1326494,18,200,-10.41,-4.29,7.96,-89.6,26.88,62.72,-3.06,-10.41,5.51,-62.72,-71.68,17.92
1777408246.1516185,19,200,-11.03,-4.29,7.96,-89.6,44.8,80.64,-3.06,-10.41,4.9,-80.64,-80.64,17.92
