time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407862.98971,0,200,-9.8,1.23,1.23,-8.96,0.0,0.0,-1.84,-9.19,3.68,0.0,-8.96,0.0
1777407863.0150905,1,200,-9.8,1.23,1.23,-8.96,0.0,0.0,-1.84,-9.19,3.68,-8.96,-8.96,0.0
1777407863.0382288,2,200,-9.8,1.23,1.23,-8.96,0.0,0.0,-1.84,-9.19,3.68,-8.96,-8.96,0.0
1777407863.0627458,3,200,-9.8,1.23,1.23,-17.92,0.0,0.0,-1.84,-9.19,3.68,-8.96,-8.96,0.0
1777407863.0866725,4,200,-10.41,1.23,0.61,-17.92,0.0,0.0,-1.84,-9.19,3.68,-8.96,-17.92,0.0
1777407863.1350646,5,200,-10.41,1.23,0.61,-17.92,8.96,0.0,-1.84,-9.19,3.68,-8.96,-17.92,0.0
1777407863.1373067,6,200,-10.41,1.23,0.61,-17.92,8.96,0.0,-1.84,-9.19,3.68,-17.92,-26.88,0.0
1777407863.1633172,7,200,-10.41,1.23,0.61,-26.88,8.96,0.0,-1.84,-9.19,3.68,-17.92,-26.88,0.0
1777407863.1866918,8,200,-10.41,0.61,0.61,-26.88,8.96,0.0,-1.84,-9.8,3.68,-17.92,-26.88,0.0
1777407863.2187269,9,200,-10.41,0.61,0.61,-35.84,8.96,0.0,-1.23,-9.8,3.68,-26.88,-35.84,0.0
1777407863.2454815,10,200,-10.41,0.61,0.61,-35.84,8.96,0.0,-1.23,-9.8,3.06,-26.88,-35.84,0.0
1777407863.2669442,11,200,-11.03,0.61,0.61,-35.84,8.96,0.0,-1.23,-10.41,3.06,-26.88,-44.8,8.96
1777407863.2916112,12,200,-11.03,0.61,0.0,-44.8,17.92,8.96,-0.61,-10.41,3.06,-26.88,-44.8,8.96
1777407863.3166306,13,200,-11.03,0.61,0.0,-44.8,17.92,8.96,-0.61,-11.03,3.06,-35.84,-62.72,8.96
1777407863.351512,14,200,-11.64,0.0,0.0,-53.76,17.92,8.96,-0.61,-11.03,3.06,-44.8,-71.68,8.96
1777407863.3718567,15,200,-11.64,0.0,0.0,-62.72,26.88,17.92,0.0,-11.03,3.06,-44.8,-71.68,8.96
1777407863.3917325,16,200,-11.64,0.0,0.0,-62.72,26.88,17.92,0.0,-11.64,3.68,-53.76,-80.64,17.92
1777407863.4179776,17,200,-11.64,0.0,0.0,-71.68,35.84,17.92,0.0,-11.64,3.68,-53.76,-80.64,17.92
1777407863.4610257,18,200,-11.64,0.0,0.0,-71.68,35.84,17.92,0.0,-11.64,3.68,-53.76,-89.6,17.92
1777407863.4665158,19,200,-12.25,0.0,0.0,-80.64,44.8,26.88,0.0,-11.64,3.68,-62.72,-89.6,26.88
1777407863.4920325,20,200,-12.25,-0.61,0.0,-89.6,53.76,35.84,0.0,-11.64,3.68,-62.72,-89.6,26.88
1777407863.5171013,21,200,-12.86,-0.61,0.0,-89.6,53.76,35.84,0.61,-11.64,4.29,-80.64,-98.56,26.88
1777407863.543851,22,200,-12.25,-0.61,0.61,-98.56,62.72,44.8,0.61,-11.64,4.29,-89.6,-98.56,26.88
1777407863.5675833,23,200,-12.86,-1.23,0.61,-98.56,62.72,44.8,0.61,-12.25,4.29,-89.6,-98.56,26.88
1777407863.5927017,24,200,-12.86,-1.84,0.61,-107.52,71.68,62.72,0.61,-12.25,4.29,-98.56,-98.56,35.84
1777407863.616717,25,200,-12.25,-1.84,0.61,-116.48,80.64,71.68,0.61,-12.25,3.68,-98.56,-98.56,35.84
1777407863.643729,26,200,-12.25,-1.84,0.61,-116.48,80.64,71.68,0.61,-12.25,4.29,-116.48,-98.56,35.84
1777407863.667059,27,200,-12.25,-2.45,0.61,-125.44,98.56,89.6,1.23,-12.86,4.29,-134.4,-116.48,44.8
1777407863.6917648,28,200,-12.25,-2.45,0.61,-125.44,107.52,107.52,1.23,-12.86,3.68,-134.4,-116.48,44.8
1777407863.7237647,29,200,-12.25,-1.84,0.61,-125.44,107.52,107.52,1.23,-12.86,4.29,-143.36,-125.44,53.76
