time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777406877.5254245,0,200,-6.74,-0.61,6.74,0.0,0.0,0.0,-1.23,-4.9,8.58,0.0,0.0,0.0
1777406877.5255342,1,200,-7.35,-0.61,6.74,0.0,0.0,0.0,-1.84,-4.9,8.58,0.0,0.0,0.0
1777406877.525634,2,200,-6.74,-0.61,6.74,0.0,0.0,0.0,-1.23,-4.9,7.96,0.0,0.0,0.0
1777406877.5257592,3,200,-6.74,-0.61,6.74,0.0,0.0,0.0,-1.23,-4.9,7.96,0.0,-8.96,0.0
1777406877.526113,4,200,-6.74,-0.61,6.74,0.0,0.0,0.0,-1.84,-4.9,7.96,0.0,-8.96,0.0
1777406877.5265708,5,200,-6.74,-1.23,6.13,0.0,0.0,0.0,-1.23,-4.9,7.96,0.0,-8.96,0.0
1777406877.5465324,6,200,-6.74,-0.61,6.13,-8.96,0.0,0.0,-0.61,-4.9,7.96,0.0,-8.96,0.0
1777406877.5909066,7,200,-7.35,-0.61,6.13,-8.96,0.0,0.0,-1.23,-4.9,7.35,0.0,-8.96,0.0
1777406877.595673,8,200,-7.35,-0.61,6.13,-8.96,0.0,0.0,-1.23,-5.51,7.35,0.0,-8.96,0.0
1777406877.6290913,9,200,-7.35,-0.61,5.51,-8.96,0.0,0.0,-1.23,-6.13,7.35,0.0,-8.96,0.0
1777406877.6543615,10,200,-7.96,-0.61,5.51,-8.96,0.0,0.0,-0.61,-6.13,7.35,0.0,-8.96,0.0
1777406877.6689384,11,200,-7.96,-0.61,4.9,-17.92,0.0,0.0,-0.61,-6.13,7.35,0.0,-17.92,0.0
1777406877.6910439,12,200,-8.58,-0.61,4.9,-17.92,0.0,0.0,-1.23,-6.74,7.35,0.0,-17.92,0.0
1777406877.7171545,13,200,-8.58,-0.61,4.9,-26.88,0.0,0.0,-1.23,-7.35,7.35,0.0,-17.92,8.96
1777406877.752943,14,200,-9.19,-1.23,4.9,-26.88,0.0,0.0,-0.61,-7.35,7.35,0.0,-17.92,8.96
1777406877.7671602,15,200,-9.19,-1.23,5.51,-35.84,8.96,0.0,-0.61,-7.96,7.96,0.0,-26.88,8.96
1777406877.7927706,16,200,-9.8,-1.23,6.13,-44.8,8.96,0.0,-0.61,-8.58,7.96,-8.96,-35.84,17.92
1777406877.8166742,17,200,-10.41,-1.84,6.74,-44.8,8.96,0.0,-0.61,-8.58,8.58,-8.96,-35.84,17.92
1777406877.840653,18,200,-11.64,-1.84,7.96,-44.8,17.92,0.0,-0.61,-9.19,9.8,-8.96,-44.8,17.92
1777406877.8857307,19,200,-12.25,-1.84,9.19,-44.8,17.92,0.0,-1.23,-9.19,10.41,-8.96,-44.8,26.88
1777406877.950477,20,200,-12.86,-2.45,11.03,-62.72,26.88,0.0,-1.23,-9.19,11.03,-26.88,-53.76,26.88
1777406877.9512737,21,200,-13.48,-2.45,12.25,-80.64,35.84,8.96,-1.84,-9.8,12.25,-44.8,-71.68,26.88
1777406877.9552917,22,200,-14.09,-2.45,13.48,-80.64,35.84,8.96,-2.45,-10.41,12.86,-44.8,-71.68,26.88
1777406877.9675596,23,200,-15.31,-4.29,14.09,-98.56,53.76,8.96,-2.45,-11.03,14.09,-71.68,-98.56,35.84
1777406877.9911633,24,200,-15.31,-5.51,15.31,-98.56,53.76,8.96,-2.45,-11.64,14.09,-71.68,-98.56,35.84
1777406878.0207741,25,200,-15.31,-6.13,15.31,-125.44,80.64,17.92,-1.84,-11.64,14.7,-98.56,-116.48,35.84
1777406878.0454605,26,200,-15.31,-6.74,15.93,-125.44,107.52,26.88,-0.61,-12.25,14.7,-134.4,-143.36,35.84
1777406878.0660393,27,200,-14.7,-6.74,15.93,-125.44,107.52,26.88,0.0,-12.25,14.09,-134.4,-143.36,35.84
1777406878.0916638,28,200,-14.09,-6.74,15.31,-116.48,134.4,35.84,0.61,-12.25,14.09,-161.28,-161.28,35.84
1777406878.1156402,29,200,-13.48,-6.74,14.09,-116.48,134.4,35.84,1.23,-12.25,14.09,-188.16,-161.28,35.84
1777406878.1417863,30,200,-13.48,-6.74,13.48,-116.48,179.2,53.76,1.23,-12.25,13.48,-188.16,-161.28,35.84
1777406878.1660075,31,200,-12.86,-5.51,12.25,-125.44,215.04,71.68,1.84,-12.25,12.86,-215.04,-170.24,44.8
1777406878.1912284,32,200,-12.25,-5.51,11.03,-125.44,215.04,71.68,1.84,-12.25,12.25,-215.04,-170.24,44.8
1777406878.226335,33,200,-12.25,-6.13,9.8,-143.36,250.88,80.64,1.84,-11.64,11.64,-241.92,-170.24,53.76
1777406878.2408245,34,200,-11.64,-6.13,8.58,-143.36,250.88,80.64,1.84,-11.64,11.64,-259.84,-179.2,53.76
