time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777406956.8352332,0,200,-9.8,0.0,1.84,-8.96,0.0,0.0,-1.23,-8.58,5.51,0.0,-8.96,0.0
1777406956.8422563,1,200,-9.8,0.0,1.84,-8.96,0.0,0.0,-1.84,-8.58,5.51,0.0,-8.96,0.0
1777406956.869414,2,200,-9.8,0.0,1.84,-8.96,0.0,0.0,-1.84,-8.58,5.51,0.0,-8.96,0.0
1777406956.8914497,3,200,-9.8,0.0,1.84,-8.96,0.0,0.0,-1.23,-8.58,5.51,-8.96,-8.96,0.0
1777406956.9121597,4,200,-10.41,0.61,2.45,-8.96,0.0,0.0,-1.23,-8.58,5.51,-8.96,-8.96,0.0
1777406956.9387689,5,200,-10.41,0.61,2.45,-8.96,0.0,0.0,-1.84,-8.58,5.51,-8.96,-8.96,0.0
1777406956.9816873,6,200,-10.41,0.0,2.45,-8.96,8.96,8.96,-1.84,-8.58,5.51,-8.96,-8.96,8.96
1777406956.9859378,7,200,-11.03,0.0,2.45,-8.96,8.96,8.96,-1.84,-9.19,5.51,-17.92,-8.96,0.0
1777406957.0115364,8,200,-11.03,0.0,2.45,-17.92,8.96,8.96,-1.84,-9.19,5.51,-17.92,-8.96,0.0
1777406957.0364733,9,200,-11.64,0.0,3.06,-17.92,8.96,8.96,-1.84,-9.8,5.51,-17.92,-17.92,0.0
1777406957.0733519,10,200,-12.25,0.0,3.06,-17.92,8.96,8.96,-1.84,-9.8,5.51,-17.92,-17.92,0.0
1777406957.0857522,11,200,-12.25,0.0,3.06,-8.96,17.92,8.96,-1.84,-10.41,6.13,-26.88,-17.92,8.96
1777406957.1127462,12,200,-12.86,0.61,3.06,-8.96,17.92,8.96,-1.84,-11.03,6.13,-35.84,-17.92,8.96
1777406957.1468925,13,200,-12.86,0.61,3.06,-8.96,26.88,17.92,-1.84,-11.03,6.13,-35.84,-17.92,8.96
1777406957.162766,14,200,-12.86,0.61,3.06,-8.96,35.84,26.88,-1.84,-11.64,6.13,-44.8,-26.88,8.96
1777406957.2539165,15,200,-12.86,0.61,3.06,-8.96,35.84,26.88,-1.84,-11.64,6.13,-44.8,-26.88,8.96
1777406957.254109,16,200,-12.86,0.0,3.06,-17.92,35.84,26.88,-1.84,-11.64,5.51,-53.76,-26.88,8.96
1777406957.2542748,17,200,-12.86,0.0,3.06,-17.92,44.8,35.84,-1.84,-11.64,5.51,-71.68,-35.84,8.96
1777406957.2658994,18,200,-12.25,0.61,3.06,-17.92,44.8,35.84,-1.84,-11.64,5.51,-71.68,-44.8,8.96
1777406957.341104,19,200,-12.25,0.0,3.06,-26.88,62.72,35.84,-1.23,-11.03,5.51,-80.64,-44.8,8.96
1777406957.393282,20,200,-12.25,0.0,2.45,-26.88,62.72,35.84,-1.23,-11.03,4.9,-89.6,-53.76,8.96
1777406957.3935127,21,200,-12.25,0.0,2.45,-35.84,71.68,44.8,-1.23,-11.03,4.9,-89.6,-53.76,8.96
