time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407189.5944893,0,200,-11.03,0.61,1.84,-8.96,0.0,0.0,-1.23,-8.58,6.74,0.0,-8.96,0.0
1777407189.6658564,1,200,-11.03,0.61,1.84,-8.96,0.0,0.0,-1.23,-8.58,7.35,0.0,-8.96,0.0
1777407189.666062,2,200,-11.03,0.0,1.84,-17.92,-8.96,-8.96,-1.23,-8.58,7.35,0.0,-8.96,0.0
1777407189.6670184,3,200,-11.03,0.0,2.45,-17.92,-8.96,-8.96,-1.23,-9.19,6.74,0.0,-8.96,0.0
1777407189.6979256,4,200,-11.64,0.0,2.45,-26.88,-8.96,-8.96,-1.23,-9.19,6.74,-8.96,-17.92,0.0
1777407189.723081,5,200,-11.64,0.0,2.45,-26.88,-8.96,-8.96,-1.23,-9.19,6.74,-8.96,-17.92,0.0
1777407189.7469716,6,200,-12.25,0.0,2.45,-26.88,-8.96,-8.96,-0.61,-9.8,7.35,-17.92,-26.88,8.96
1777407189.7764378,7,200,-12.25,0.0,1.84,-44.8,-8.96,-8.96,-1.23,-10.41,6.74,-17.92,-26.88,8.96
1777407189.7980595,8,200,-12.86,-0.61,2.45,-44.8,-8.96,-8.96,-0.61,-11.03,6.13,-17.92,-44.8,8.96
1777407189.8224442,9,200,-12.86,-1.23,2.45,-62.72,-8.96,-8.96,-0.61,-11.64,6.74,-26.88,-62.72,8.96
1777407189.858559,10,200,-14.09,-1.23,3.06,-62.72,-8.96,-8.96,0.0,-11.64,6.74,-26.88,-62.72,8.96
1777407189.877918,11,200,-14.09,-2.45,3.06,-89.6,0.0,-8.96,0.0,-12.25,6.74,-35.84,-80.64,17.92
1777407189.8972764,12,200,-13.48,-2.45,3.06,-116.48,0.0,-8.96,0.61,-12.25,6.74,-35.84,-98.56,26.88
1777407189.9221337,13,200,-14.09,-2.45,3.68,-116.48,0.0,-8.96,1.23,-12.86,7.35,-44.8,-98.56,26.88
1777407189.946709,14,200,-14.7,-3.06,4.29,-134.4,17.92,0.0,1.23,-12.86,7.96,-62.72,-107.52,35.84
1777407189.9810853,15,200,-15.31,-2.45,4.29,-143.36,44.8,0.0,1.23,-13.48,7.96,-62.72,-107.52,35.84
1777407189.9999876,16,200,-15.31,-3.06,4.29,-143.36,44.8,0.0,0.61,-13.48,7.96,-71.68,-107.52,44.8
1777407190.023595,17,200,-15.31,-3.06,4.29,-161.28,71.68,17.92,0.61,-13.48,7.96,-89.6,-107.52,53.76
1777407190.109111,18,200,-14.09,-1.84,4.9,-161.28,71.68,17.92,0.0,-13.48,7.96,-89.6,-107.52,53.76
1777407190.1092994,19,200,-14.7,-3.68,4.29,-170.24,98.56,35.84,0.0,-13.48,7.35,-107.52,-107.52,53.76
1777407190.1140304,20,200,-14.7,-4.29,4.29,-170.24,98.56,35.84,0.61,-13.48,7.35,-107.52,-107.52,53.76
1777407190.1284938,21,200,-14.09,-4.9,3.68,-170.24,125.44,62.72,0.61,-13.48,7.35,-125.44,-107.52,53.76
1777407190.1470182,22,200,-14.7,-4.9,3.06,-170.24,125.44,62.72,1.23,-13.48,7.35,-125.44,-107.52,62.72
1777407190.1868358,23,200,-14.09,-4.9,3.06,-179.2,152.32,80.64,1.84,-13.48,7.35,-143.36,-116.48,62.72
1777407190.1971521,24,200,-14.09,-4.9,2.45,-179.2,152.32,80.64,2.45,-13.48,7.35,-152.32,-125.44,71.68
1777407190.222859,25,200,-14.09,-4.9,1.84,-179.2,179.2,107.52,3.06,-13.48,7.96,-152.32,-125.44,71.68
1777407190.2468355,26,200,-14.09,-4.9,1.23,-188.16,197.12,134.4,3.06,-13.48,7.96,-170.24,-134.4,80.64
1777407190.273323,27,200,-14.09,-4.29,0.61,-188.16,197.12,134.4,3.68,-13.48,7.35,-170.24,-134.4,89.6
1777407190.2976515,28,200,-13.48,-4.29,0.0,-197.12,215.04,152.32,3.68,-13.48,7.35,-188.16,-134.4,89.6
1777407190.3298485,29,200,-12.86,-4.9,0.0,-197.12,215.04,170.24,3.68,-12.86,7.35,-206.08,-143.36,98.56
1777407190.3490777,30,200,-12.86,-4.29,-0.61,-206.08,232.96,170.24,4.29,-12.86,7.35,-206.08,-143.36,98.56
1777407190.3723578,31,200,-12.86,-3.68,-0.61,-215.04,241.92,188.16,4.29,-12.25,6.74,-215.04,-143.36,107.52
1777407190.3979943,32,200,-11.64,-3.68,-0.61,-215.04,241.92,188.16,4.29,-12.25,6.13,-232.96,-152.32,116.48
