time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777408189.0739467,0,200,-9.19,-3.06,-0.61,-322.56,89.6,215.04,1.84,-9.8,3.68,-232.96,-197.12,170.24
1777408189.0986817,1,200,-9.19,-3.06,-0.61,-322.56,80.64,215.04,1.84,-9.8,3.06,-232.96,-197.12,179.2
1777408189.160549,2,200,-8.58,-2.45,-0.61,-322.56,80.64,215.04,1.84,-9.8,3.06,-232.96,-197.12,179.2
1777408189.165085,3,200,-8.58,-2.45,-0.61,-322.56,80.64,224.0,1.84,-9.8,2.45,-241.92,-197.12,179.2
1777408189.1720865,4,200,-8.58,-1.84,-0.61,-322.56,80.64,224.0,1.84,-9.8,2.45,-241.92,-197.12,179.2
1777408189.1950448,5,200,-8.58,-1.23,-0.61,-322.56,71.68,232.96,1.23,-9.19,1.84,-250.88,-197.12,179.2
1777408189.2672942,6,200,-7.96,-1.23,-0.61,-322.56,71.68,232.96,1.23,-9.19,1.23,-250.88,-197.12,179.2
1777408189.268345,7,200,-7.96,-1.23,-1.23,-322.56,71.68,232.96,1.23,-9.19,1.23,-250.88,-197.12,179.2
1777408189.269018,8,200,-7.96,-0.61,-0.61,-322.56,62.72,241.92,0.61,-9.19,0.61,-259.84,-206.08,188.16
1777408189.295035,9,200,-7.35,-0.61,-0.61,-322.56,62.72,241.92,0.61,-9.19,0.61,-259.84,-206.08,188.16
1777408189.3166032,10,200,-7.35,0.0,-0.61,-322.56,62.72,241.92,0.61,-9.19,0.61,-259.84,-206.08,188.16
1777408189.3775032,11,200,-7.35,0.0,-0.61,-322.56,53.76,250.88,0.61,-9.19,0.61,-259.84,-206.08,188.16
1777408189.3777635,12,200,-7.35,0.0,-0.61,-322.56,53.76,250.88,0.0,-9.8,0.0,-259.84,-206.08,188.16
1777408189.3873212,13,200,-7.35,0.0,0.0,-322.56,53.76,259.84,0.0,-9.8,0.0,-259.84,-206.08,188.16
1777408189.4301908,14,200,-7.35,0.61,0.0,-322.56,53.76,259.84,0.0,-9.8,0.0,-259.84,-206.08,188.16
1777408189.4529781,15,200,-7.35,0.61,0.0,-313.6,44.8,259.84,0.0,-9.8,0.0,-259.84,-197.12,179.2
1777408189.4645762,16,200,-6.74,1.23,0.0,-313.6,44.8,259.84,-0.61,-9.8,0.0,-259.84,-197.12,179.2
1777408189.4872077,17,200,-6.74,1.23,0.0,-313.6,44.8,268.8,-0.61,-9.8,0.0,-259.84,-197.12,179.2
1777408189.512129,18,200,-6.74,1.23,0.61,-304.64,53.76,277.76,-0.61,-9.8,0.0,-259.84,-197.12,179.2
1777408189.5506651,19,200,-6.13,1.23,0.61,-304.64,53.76,277.76,-0.61,-9.8,0.0,-259.84,-197.12,179.2
1777408189.5622177,20,200,-6.13,2.45,1.23,-295.68,53.76,277.76,-0.61,-9.19,0.0,-259.84,-197.12,170.24
1777408189.586932,21,200,-6.13,3.06,1.23,-277.76,62.72,277.76,-0.61,-9.19,0.0,-259.84,-197.12,161.28
1777408189.6153471,22,200,-5.51,2.45,1.23,-277.76,62.72,277.76,-0.61,-8.58,0.0,-259.84,-197.12,161.28
1777408189.6528244,23,200,-5.51,2.45,1.23,-268.8,71.68,277.76,-0.61,-8.58,0.0,-259.84,-197.12,161.28
1777408189.661942,24,200,-5.51,2.45,1.23,-259.84,80.64,277.76,-0.61,-8.58,0.0,-259.84,-197.12,152.32
1777408189.6871133,25,200,-5.51,3.06,1.23,-259.84,80.64,277.76,-0.61,-7.96,0.0,-250.88,-197.12,152.32
1777408189.7157712,26,200,-5.51,3.06,1.23,-250.88,80.64,277.76,-0.61,-7.35,0.61,-250.88,-188.16,152.32
1777408189.756602,27,200,-4.9,2.45,1.23,-250.88,80.64,277.76,-0.61,-7.35,0.0,-250.88,-188.16,143.36
1777408189.7644947,28,200,-4.9,2.45,1.23,-250.88,89.6,268.8,-1.23,-7.35,0.0,-250.88,-188.16,143.36
1777408189.7876177,29,200,-4.9,2.45,1.23,-250.88,89.6,268.8,-1.23,-7.35,0.0,-250.88,-188.16,143.36
1777408189.8119893,30,200,-4.29,3.06,1.23,-250.88,89.6,268.8,-1.23,-6.74,0.61,-250.88,-188.16,143.36
1777408189.8372574,31,200,-4.29,3.06,1.23,-250.88,89.6,259.84,-1.23,-6.74,0.61,-241.92,-188.16,143.36
