time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777408398.0431478,0,200,-8.58,0.0,5.51,-26.88,0.0,0.0,-2.45,-6.74,7.35,-17.92,-26.88,0.0
1777408398.043349,1,200,-9.19,0.0,5.51,-26.88,0.0,0.0,-2.45,-6.74,6.74,-17.92,-26.88,0.0
1777408398.0475175,2,200,-9.19,0.0,5.51,-35.84,0.0,0.0,-2.45,-7.35,6.74,-17.92,-26.88,0.0
1777408398.14636,3,200,-9.19,0.0,5.51,-35.84,0.0,0.0,-2.45,-7.35,6.74,-26.88,-26.88,0.0
1777408398.1472714,4,200,-9.8,0.0,5.51,-53.76,0.0,-8.96,-2.45,-7.96,6.74,-35.84,-35.84,8.96
1777408398.1477087,5,200,-10.41,-0.61,4.9,-53.76,0.0,-8.96,-1.84,-8.58,6.74,-35.84,-35.84,8.96
1777408398.1788492,6,200,-10.41,-0.61,4.9,-62.72,0.0,-8.96,-1.84,-8.58,6.74,-44.8,-44.8,8.96
1777408398.2032635,7,200,-11.03,-1.23,4.9,-80.64,8.96,-8.96,-1.23,-9.19,6.13,-44.8,-44.8,8.96
1777408398.2035062,8,200,-11.03,-1.84,4.9,-80.64,8.96,-8.96,-1.23,-9.19,6.13,-53.76,-62.72,8.96
1777408398.329522,9,200,-11.03,-1.23,5.51,-89.6,8.96,-8.96,-0.61,-9.8,6.74,-53.76,-71.68,8.96
1777408398.3297787,10,200,-11.64,-1.84,5.51,-89.6,8.96,-8.96,-0.61,-10.41,6.74,-53.76,-71.68,17.92
1777408398.3299174,11,200,-11.64,-1.84,6.13,-107.52,17.92,0.0,-0.61,-10.41,6.74,-71.68,-80.64,17.92
1777408398.3300836,12,200,-12.25,-3.06,6.13,-116.48,35.84,0.0,-0.61,-11.03,7.35,-80.64,-89.6,17.92
1777408398.3636863,13,200,-12.86,-3.06,6.13,-116.48,35.84,0.0,0.0,-11.64,7.35,-80.64,-89.6,17.92
1777408398.3638842,14,200,-12.86,-3.06,6.13,-125.44,44.8,8.96,0.0,-11.64,7.35,-89.6,-98.56,17.92
1777408398.40697,15,200,-12.86,-3.06,6.74,-125.44,44.8,8.96,0.0,-12.25,7.96,-107.52,-98.56,26.88
1777408398.4071805,16,200,-13.48,-3.06,6.13,-134.4,62.72,17.92,0.0,-12.25,7.96,-107.52,-98.56,26.88
1777408398.432205,17,200,-13.48,-3.06,6.13,-143.36,80.64,26.88,0.0,-12.25,7.96,-125.44,-107.52,26.88
1777408398.4785097,18,200,-14.09,-4.29,6.74,-143.36,80.64,26.88,0.0,-12.86,7.96,-125.44,-107.52,26.88
1777408398.4822702,19,200,-14.09,-4.9,6.13,-161.28,89.6,44.8,0.0,-12.86,7.96,-143.36,-116.48,35.84
1777408398.5460362,20,200,-14.09,-4.9,6.13,-161.28,89.6,44.8,0.0,-12.86,7.96,-143.36,-116.48,35.84
1777408398.5492656,21,200,-14.09,-5.51,6.13,-179.2,107.52,53.76,0.0,-12.86,7.96,-161.28,-134.4,35.84
1777408398.5535452,22,200,-14.7,-6.13,5.51,-188.16,125.44,71.68,0.61,-13.48,7.96,-179.2,-152.32,44.8
1777408398.697508,23,200,-14.09,-6.74,5.51,-188.16,125.44,71.68,1.23,-13.48,7.96,-179.2,-152.32,44.8
1777408398.697817,24,200,-14.09,-6.74,5.51,-197.12,134.4,89.6,1.23,-14.09,7.35,-197.12,-161.28,53.76
1777408398.697958,25,200,-14.09,-6.13,4.9,-197.12,134.4,89.6,1.84,-14.09,7.96,-215.04,-179.2,62.72
1777408398.6982317,26,200,-14.7,-6.13,4.29,-215.04,152.32,107.52,1.84,-14.7,7.96,-215.04,-179.2,62.72
1777408398.698369,27,200,-14.7,-6.74,3.68,-232.96,161.28,134.4,1.84,-14.7,7.96,-224.0,-188.16,71.68
1777408398.703439,28,200,-14.7,-6.74,3.68,-232.96,161.28,134.4,1.84,-14.7,7.96,-224.0,-188.16,80.64
1777408398.7405639,29,200,-14.7,-6.74,3.68,-250.88,170.24,152.32,2.45,-14.7,7.96,-241.92,-197.12,80.64
1777408398.7646728,30,200,-14.09,-6.74,3.68,-250.88,170.24,152.32,2.45,-14.7,7.96,-259.84,-206.08,89.6
1777408398.778616,31,200,-14.09,-7.35,3.68,-268.8,179.2,179.2,2.45,-14.7,7.96,-259.84,-206.08,89.6
1777408398.8117197,32,200,-14.09,-7.96,3.68,-295.68,188.16,197.12,2.45,-14.7,7.96,-277.76,-215.04,98.56
1777408398.8351874,33,200,-13.48,-7.96,3.68,-295.68,188.16,197.12,2.45,-14.7,7.96,-277.76,-215.04,98.56
1777408398.9456694,34,200,-13.48,-7.96,3.68,-313.6,188.16,224.0,3.06,-14.09,7.35,-295.68,-224.0,107.52
1777408398.9458768,35,200,-12.86,-7.96,3.68,-313.6,188.16,224.0,3.06,-14.09,7.35,-313.6,-241.92,116.48
1777408398.9460146,36,200,-12.25,-8.58,3.68,-331.52,188.16,241.92,3.06,-13.48,6.74,-313.6,-241.92,116.48
1777408398.9461763,37,200,-11.03,-8.58,3.06,-331.52,188.16,241.92,3.06,-13.48,6.74,-331.52,-250.88,134.4
1777408398.952655,38,200,-9.8,-7.96,3.06,-349.44,197.12,268.8,3.68,-12.25,6.74,-331.52,-250.88,134.4
1777408399.0468636,39,200,-9.19,-7.35,2.45,-358.4,197.12,286.72,3.68,-11.64,6.74,-349.44,-268.8,143.36
1777408399.0504394,40,200,-8.58,-7.35,1.84,-358.4,197.12,286.72,4.29,-11.03,6.13,-358.4,-277.76,152.32
1777408399.051112,41,200,-7.96,-7.35,1.84,-367.36,197.12,313.6,4.29,-11.03,5.51,-358.4,-277.76,152.32
1777408399.056996,42,200,-7.35,-6.74,1.84,-367.36,197.12,331.52,4.29,-10.41,5.51,-376.32,-277.76,161.28
1777408399.1741335,43,200,-6.74,-6.13,1.23,-376.32,197.12,331.52,4.29,-10.41,4.9,-385.28,-286.72,170.24
1777408399.1743188,44,200,-6.13,-6.13,1.23,-394.24,197.12,349.44,4.29,-9.8,4.9,-385.28,-286.72,170.24
1777408399.1744962,45,200,-6.13,-6.13,1.23,-394.24,197.12,349.44,3.68,-9.19,4.9,-403.2,-286.72,188.16
1777408399.1746788,46,200,-4.9,-5.51,1.84,-403.2,188.16,367.36,3.68,-8.58,4.29,-403.2,-286.72,188.16
1777408399.1809952,47,200,-4.29,-5.51,1.84,-403.2,188.16,367.36,3.68,-8.58,3.68,-412.16,-286.72,188.16
1777408399.2094991,48,200,-3.68,-4.9,1.84,-412.16,188.16,385.28,3.06,-7.96,3.68,-421.12,-286.72,197.12
1777408399.2278602,49,200,-3.06,-4.9,2.45,-412.16,179.2,394.24,3.06,-7.35,3.68,-421.12,-286.72,197.12
