time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777408377.7392776,0,200,-9.8,-1.23,6.13,-80.64,53.76,35.84,-1.84,-8.58,6.74,-80.64,-53.76,8.96
1777408377.7394383,1,200,-9.8,-1.84,6.13,-80.64,62.72,35.84,-1.84,-8.58,6.74,-89.6,-53.76,8.96
1777408377.7395403,2,200,-9.8,-1.84,6.13,-80.64,62.72,35.84,-1.84,-8.58,6.74,-89.6,-53.76,8.96
1777408377.7534635,3,200,-9.8,-1.84,6.13,-89.6,71.68,44.8,-1.84,-8.58,6.13,-98.56,-53.76,8.96
1777408377.7868395,4,200,-9.8,-1.23,5.51,-98.56,80.64,44.8,-1.84,-8.58,6.13,-107.52,-53.76,8.96
1777408377.8035345,5,200,-9.8,-1.84,5.51,-98.56,80.64,44.8,-1.84,-8.58,6.13,-107.52,-53.76,8.96
1777408377.8284929,6,200,-9.8,-1.84,4.9,-98.56,89.6,53.76,-1.84,-8.58,6.13,-116.48,-62.72,8.96
1777408377.8559442,7,200,-9.8,-2.45,4.9,-98.56,89.6,53.76,-1.84,-8.58,6.13,-116.48,-62.72,8.96
1777408377.8792863,8,200,-9.8,-2.45,4.9,-107.52,98.56,53.76,-1.84,-8.58,6.13,-125.44,-80.64,8.96
1777408377.9164603,9,200,-9.8,-1.84,4.9,-116.48,98.56,62.72,-1.23,-9.19,6.13,-134.4,-89.6,8.96
1777408377.9302778,10,200,-9.8,-2.45,4.9,-116.48,98.56,62.72,-1.23,-9.19,6.13,-134.4,-89.6,8.96
1777408377.992105,11,200,-9.8,-2.45,4.29,-125.44,107.52,62.72,-1.23,-9.19,5.51,-143.36,-98.56,8.96
1777408377.992311,12,200,-9.8,-2.45,4.29,-125.44,107.52,62.72,-0.61,-9.19,5.51,-143.36,-98.56,8.96
1777408378.005833,13,200,-9.8,-2.45,4.29,-143.36,116.48,71.68,-0.61,-9.19,5.51,-152.32,-107.52,8.96
1777408378.047187,14,200,-9.8,-2.45,3.68,-152.32,125.44,71.68,-0.61,-9.19,4.9,-161.28,-107.52,17.92
1777408378.0563583,15,200,-9.8,-2.45,3.68,-152.32,125.44,71.68,-0.61,-9.19,4.9,-161.28,-107.52,17.92
1777408378.0909417,16,200,-9.8,-2.45,3.06,-161.28,134.4,80.64,-0.61,-9.8,4.9,-170.24,-116.48,17.92
1777408378.1044948,17,200,-9.8,-2.45,3.06,-161.28,134.4,80.64,0.0,-9.8,4.29,-170.24,-116.48,17.92
1777408378.1801307,18,200,-9.8,-2.45,2.45,-170.24,143.36,89.6,0.0,-9.8,4.29,-179.2,-125.44,17.92
1777408378.1803725,19,200,-9.8,-1.84,2.45,-179.2,152.32,98.56,0.0,-10.41,3.68,-188.16,-134.4,17.92
1777408378.1820877,20,200,-9.8,-1.84,1.84,-179.2,152.32,98.56,0.0,-10.41,3.68,-188.16,-134.4,17.92
1777408378.2069304,21,200,-9.8,-1.84,1.23,-197.12,161.28,107.52,0.0,-11.03,3.68,-197.12,-143.36,26.88
1777408378.253571,22,200,-9.8,-1.84,1.23,-197.12,161.28,107.52,0.0,-11.03,3.06,-206.08,-152.32,26.88
1777408378.2544324,23,200,-9.8,-1.84,1.23,-206.08,161.28,116.48,0.0,-11.03,3.06,-206.08,-152.32,26.88
1777408378.2795818,24,200,-9.8,-1.84,0.61,-206.08,170.24,125.44,0.0,-11.03,3.06,-206.08,-170.24,26.88
1777408378.3094878,25,200,-9.8,-1.84,0.61,-224.0,170.24,125.44,0.61,-11.03,3.06,-206.08,-170.24,26.88
1777408378.3290722,26,200,-9.8,-1.84,0.61,-232.96,170.24,134.4,0.61,-11.03,3.06,-215.04,-179.2,35.84
1777408378.3599136,27,200,-9.8,-1.84,0.0,-232.96,170.24,134.4,0.61,-11.03,3.06,-215.04,-179.2,35.84
1777408378.380102,28,200,-10.41,-2.45,0.0,-250.88,179.2,143.36,0.61,-11.03,3.06,-224.0,-179.2,35.84
1777408378.4303553,29,200,-10.41,-2.45,0.0,-250.88,179.2,143.36,1.23,-11.64,3.06,-232.96,-188.16,44.8
1777408378.4306214,30,200,-10.41,-2.45,0.0,-259.84,179.2,152.32,1.23,-11.64,3.06,-232.96,-188.16,44.8
1777408378.4546053,31,200,-11.03,-2.45,-0.61,-277.76,188.16,161.28,1.23,-12.25,3.06,-241.92,-197.12,44.8
1777408378.4792633,32,200,-11.03,-2.45,-0.61,-277.76,188.16,161.28,1.23,-12.25,3.06,-241.92,-206.08,53.76
1777408378.5046415,33,200,-11.03,-2.45,-0.61,-286.72,188.16,170.24,1.23,-12.86,3.06,-241.92,-206.08,53.76
1777408378.5316014,34,200,-11.03,-2.45,-0.61,-286.72,188.16,170.24,1.23,-12.86,2.45,-250.88,-206.08,62.72
1777408378.5582426,35,200,-10.41,-2.45,-0.61,-304.64,188.16,179.2,1.23,-12.86,2.45,-250.88,-206.08,62.72
