time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407569.4651814,0,200,-19.6,-6.74,-6.74,-125.44,44.8,152.32,7.96,-19.6,6.13,-143.36,-71.68,125.44
1777407569.5260985,1,200,-18.99,-6.74,-6.13,-125.44,44.8,152.32,7.96,-18.99,5.51,-143.36,-71.68,125.44
1777407569.526307,2,200,-18.38,-6.74,-6.13,-125.44,44.8,179.2,7.96,-18.38,5.51,-161.28,-71.68,143.36
1777407569.5434732,3,200,-17.76,-6.13,-6.13,-125.44,44.8,179.2,7.96,-17.76,4.9,-170.24,-80.64,161.28
1777407569.564981,4,200,-16.54,-6.13,-6.13,-125.44,44.8,197.12,7.96,-17.15,4.29,-170.24,-80.64,161.28
1777407569.6970787,5,200,-15.93,-5.51,-6.13,-134.4,53.76,215.04,8.58,-17.15,3.68,-179.2,-80.64,170.24
1777407569.697261,6,200,-14.7,-5.51,-6.13,-134.4,53.76,215.04,8.58,-16.54,3.06,-179.2,-80.64,170.24
1777407569.6975493,7,200,-14.09,-5.51,-6.74,-134.4,53.76,232.96,8.58,-15.93,3.06,-188.16,-80.64,188.16
1777407569.6977057,8,200,-14.09,-4.9,-6.74,-134.4,53.76,232.96,7.96,-15.93,2.45,-188.16,-80.64,197.12
1777407569.6981094,9,200,-12.86,-4.9,-6.74,-134.4,62.72,250.88,7.96,-15.31,2.45,-197.12,-89.6,197.12
1777407569.741636,10,200,-12.25,-4.29,-6.74,-134.4,62.72,268.8,7.96,-14.7,1.84,-206.08,-89.6,206.08
1777407569.7419798,11,200,-11.64,-3.68,-6.74,-134.4,71.68,268.8,7.96,-14.09,1.84,-206.08,-89.6,224.0
1777407569.764467,12,200,-11.03,-3.06,-6.13,-143.36,80.64,277.76,7.35,-13.48,1.84,-215.04,-89.6,224.0
1777407569.8305202,13,200,-10.41,-3.06,-6.13,-143.36,80.64,277.76,7.35,-12.86,1.23,-215.04,-89.6,224.0
1777407569.8307672,14,200,-9.8,-2.45,-5.51,-152.32,80.64,286.72,6.74,-12.86,1.23,-215.04,-89.6,224.0
1777407569.842109,15,200,-9.19,-2.45,-5.51,-152.32,80.64,286.72,6.74,-12.25,0.61,-224.0,-89.6,232.96
1777407569.8640025,16,200,-7.96,-2.45,-4.9,-161.28,89.6,304.64,6.13,-12.25,0.0,-224.0,-89.6,232.96
1777407569.933771,17,200,-7.35,-1.84,-4.29,-161.28,89.6,304.64,6.13,-11.64,0.0,-224.0,-98.56,232.96
1777407569.933971,18,200,-6.74,-1.23,-4.29,-170.24,98.56,313.6,6.13,-11.03,0.0,-232.96,-98.56,232.96
1777407569.9463608,19,200,-6.13,-0.61,-4.29,-179.2,107.52,322.56,6.13,-11.03,0.0,-232.96,-98.56,232.96
1777407570.0470397,20,200,-6.13,0.0,-4.29,-179.2,107.52,322.56,6.13,-10.41,0.0,-232.96,-107.52,232.96
1777407570.047263,21,200,-5.51,0.0,-3.68,-179.2,125.44,322.56,6.13,-9.8,0.0,-232.96,-107.52,232.96
1777407570.0474398,22,200,-4.9,0.0,-3.68,-188.16,143.36,322.56,5.51,-9.8,0.0,-232.96,-116.48,232.96
1777407570.047624,23,200,-4.9,0.0,-3.68,-188.16,143.36,322.56,5.51,-9.19,0.0,-241.92,-125.44,232.96
1777407570.0667198,24,200,-4.9,0.0,-3.68,-197.12,152.32,322.56,5.51,-8.58,0.0,-241.92,-125.44,232.96
1777407570.1330013,25,200,-4.29,0.0,-3.06,-197.12,152.32,322.56,5.51,-7.96,0.0,-241.92,-134.4,224.0
1777407570.1335278,26,200,-4.29,0.0,-2.45,-197.12,170.24,322.56,5.51,-7.96,0.61,-250.88,-134.4,215.04
1777407570.1386907,27,200,-3.68,0.61,-2.45,-206.08,179.2,313.6,4.9,-7.35,0.0,-250.88,-134.4,215.04
1777407570.1660264,28,200,-3.06,0.61,-1.84,-206.08,179.2,313.6,4.9,-7.35,0.0,-250.88,-143.36,206.08
