time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777466384.7847474,0,200,-1.23,-13.48,3.06,-618.24,53.76,-125.44,1.84,2.45,4.9,26.88,-439.04,8.96
1777466384.8307273,1,200,-1.23,-14.09,2.45,-618.24,53.76,-125.44,4.29,2.45,4.9,26.88,-439.04,8.96
1777466384.8319206,2,200,-1.23,-13.48,2.45,-600.32,35.84,-98.56,4.9,2.45,5.51,35.84,-582.4,8.96
1777466384.8472626,3,200,-1.23,-12.25,1.84,-600.32,35.84,-71.68,6.13,2.45,4.29,44.8,-654.08,17.92
1777466384.8725965,4,200,-1.23,-11.64,1.84,-555.52,8.96,-71.68,6.13,3.06,3.68,44.8,-654.08,17.92
1777466384.8960724,5,200,-1.23,-10.41,1.84,-501.76,-17.92,-53.76,6.74,3.06,3.68,35.84,-672.0,17.92
1777466384.956261,6,200,-0.61,-9.8,1.84,-501.76,-17.92,-53.76,8.58,3.06,3.06,35.84,-672.0,0.0
1777466384.95803,7,200,0.0,-9.19,1.23,-474.88,-35.84,-35.84,10.41,2.45,2.45,35.84,-645.12,0.0
1777466384.9745097,8,200,0.0,-8.58,1.23,-474.88,-35.84,-35.84,13.48,2.45,1.84,26.88,-573.44,-44.8
1777466385.0108194,9,200,0.0,-8.58,1.23,-456.96,-44.8,-26.88,15.93,1.84,1.84,26.88,-573.44,-44.8
1777466385.0570128,10,200,0.0,-8.58,1.23,-439.04,-44.8,-26.88,18.99,1.23,3.06,17.92,-474.88,-71.68
1777466385.057244,11,200,0.61,-9.8,1.23,-439.04,-44.8,-26.88,20.83,0.61,4.29,17.92,-474.88,-71.68
1777466385.0717967,12,200,1.84,-14.7,0.61,-421.12,-35.84,-26.88,20.83,0.61,4.9,17.92,-376.32,-71.68
1777466385.0960217,13,200,3.06,-19.6,0.61,-376.32,-17.92,-26.88,21.44,0.61,6.13,17.92,-268.8,-44.8
1777466385.2172122,14,200,3.68,-23.28,0.61,-376.32,-17.92,-26.88,20.83,0.61,7.35,17.92,-268.8,-44.8
1777466385.2181847,15,200,3.68,-25.12,0.0,-232.96,8.96,-8.96,20.83,1.23,9.8,8.96,-152.32,0.0
1777466385.218788,16,200,2.45,-23.89,-0.61,-232.96,8.96,-8.96,20.21,1.84,11.03,8.96,-152.32,17.92
1777466385.2755005,17,200,1.23,-21.44,-2.45,0.0,53.76,17.92,19.6,2.45,11.03,0.0,0.0,17.92
1777466385.27575,18,200,0.0,-19.6,-3.68,0.0,53.76,62.72,17.76,3.06,8.58,-35.84,152.32,35.84
1777466385.276277,19,200,-1.23,-17.15,-5.51,250.88,80.64,62.72,16.54,3.06,6.74,-35.84,152.32,35.84
1777466385.2777035,20,200,-1.84,-15.31,-6.13,465.92,89.6,80.64,14.7,3.06,5.51,-62.72,313.6,35.84
1777466385.3198752,21,200,-2.45,-12.25,-6.13,465.92,89.6,80.64,12.86,3.06,4.9,-62.72,313.6,35.84
1777466385.3246188,22,200,-2.45,-9.8,-6.13,618.24,62.72,80.64,11.64,2.45,4.29,-80.64,448.0,35.84
1777466385.3737507,23,200,-1.84,-6.74,-4.9,618.24,62.72,80.64,9.8,2.45,3.06,-80.64,546.56,26.88
1777466385.3739989,24,200,-1.84,-4.9,-3.68,716.8,8.96,89.6,8.58,1.23,1.84,-80.64,546.56,26.88
1777466385.418132,25,200,-1.84,-2.45,-2.45,761.6,-26.88,107.52,7.35,1.23,1.23,-80.64,609.28,17.92
1777466385.4949188,26,200,-1.23,-0.61,-1.23,761.6,-26.88,107.52,6.13,0.61,0.61,-80.64,627.2,8.96
1777466385.4951005,27,200,-0.61,0.0,0.0,743.68,-80.64,134.4,4.9,0.0,0.0,-80.64,627.2,8.96
1777466385.4952626,28,200,0.0,1.84,1.84,743.68,-80.64,134.4,4.29,0.0,0.0,-62.72,618.24,8.96
1777466385.4998572,29,200,0.0,3.06,3.68,698.88,-116.48,134.4,3.06,0.0,-0.61,-62.72,618.24,8.96
1777466385.560187,30,200,0.0,6.13,6.13,698.88,-116.48,134.4,2.45,0.0,-0.61,-44.8,582.4,0.0
1777466385.5614479,31,200,0.0,10.41,9.8,618.24,-116.48,116.48,0.61,0.0,0.0,-44.8,582.4,0.0
1777466385.6205022,32,200,1.23,12.86,12.25,474.88,-107.52,80.64,-0.61,0.0,0.0,-17.92,519.68,0.0
1777466385.6216443,33,200,1.84,12.86,13.48,474.88,-107.52,80.64,-1.84,0.61,0.0,0.0,412.16,8.96
