time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407253.7012618,0,200,-14.09,-4.29,4.29,-125.44,116.48,80.64,1.84,-12.86,8.58,-125.44,-98.56,62.72
1777407253.7301795,1,200,-14.09,-4.29,3.68,-125.44,116.48,80.64,1.84,-12.86,8.58,-125.44,-98.56,62.72
1777407253.750432,2,200,-14.09,-4.29,3.68,-143.36,134.4,89.6,1.84,-12.86,8.58,-134.4,-107.52,71.68
1777407253.7748547,3,200,-14.09,-4.29,3.06,-143.36,134.4,89.6,1.84,-12.86,9.19,-152.32,-116.48,80.64
1777407253.8024895,4,200,-14.09,-4.29,3.06,-161.28,143.36,98.56,1.84,-12.25,9.19,-152.32,-116.48,80.64
1777407253.8318489,5,200,-14.09,-4.9,3.06,-161.28,143.36,98.56,1.84,-12.25,8.58,-161.28,-116.48,89.6
1777407253.8605683,6,200,-14.09,-4.9,3.06,-179.2,152.32,116.48,2.45,-12.25,9.19,-161.28,-116.48,98.56
1777407253.881098,7,200,-14.09,-5.51,3.06,-206.08,152.32,125.44,2.45,-12.25,8.58,-170.24,-125.44,98.56
1777407253.90881,8,200,-14.09,-6.13,2.45,-206.08,152.32,125.44,3.06,-12.25,8.58,-179.2,-143.36,98.56
1777407253.9313297,9,200,-14.09,-6.13,2.45,-224.0,161.28,134.4,3.06,-12.86,8.58,-179.2,-143.36,98.56
1777407253.9569147,10,200,-13.48,-6.13,2.45,-224.0,161.28,134.4,3.06,-12.86,8.58,-188.16,-152.32,107.52
1777407253.9814456,11,200,-13.48,-6.13,2.45,-232.96,161.28,152.32,3.68,-12.86,8.58,-188.16,-152.32,125.44
1777407254.007703,12,200,-13.48,-6.13,1.84,-250.88,170.24,161.28,4.29,-12.25,8.58,-197.12,-161.28,125.44
1777407254.036133,13,200,-13.48,-6.74,1.84,-250.88,170.24,161.28,4.29,-12.25,8.58,-206.08,-170.24,134.4
1777407254.0572073,14,200,-13.48,-6.74,1.23,-259.84,170.24,179.2,4.29,-12.25,8.58,-206.08,-170.24,134.4
1777407254.0880387,15,200,-12.86,-6.74,1.23,-259.84,170.24,179.2,4.29,-12.25,8.58,-224.0,-179.2,143.36
1777407254.106134,16,200,-12.86,-6.74,1.23,-277.76,179.2,188.16,4.29,-12.25,7.96,-232.96,-179.2,152.32
1777407254.132255,17,200,-12.25,-6.74,1.23,-277.76,179.2,188.16,4.29,-12.25,7.96,-232.96,-179.2,152.32
1777407254.1574783,18,200,-12.25,-7.35,0.61,-286.72,179.2,206.08,4.9,-11.64,7.35,-241.92,-188.16,161.28
1777407254.181341,19,200,-11.03,-6.74,0.0,-295.68,179.2,215.04,4.9,-11.64,7.35,-250.88,-188.16,170.24
1777407254.2063506,20,200,-11.03,-6.74,0.0,-304.64,188.16,232.96,5.51,-11.64,6.74,-250.88,-188.16,170.24
1777407254.2310135,21,200,-10.41,-6.74,0.0,-304.64,188.16,232.96,5.51,-11.03,6.74,-259.84,-197.12,179.2
1777407254.2567048,22,200,-10.41,-6.74,0.0,-313.6,188.16,241.92,5.51,-11.03,6.13,-259.84,-197.12,179.2
1777407254.2817693,23,200,-9.8,-6.74,-0.61,-313.6,188.16,241.92,5.51,-11.03,5.51,-277.76,-197.12,188.16
1777407254.3065782,24,200,-9.19,-6.13,-0.61,-322.56,188.16,259.84,5.51,-10.41,5.51,-277.76,-197.12,197.12
1777407254.3317025,25,200,-8.58,-6.13,-1.23,-322.56,188.16,259.84,6.13,-10.41,5.51,-286.72,-206.08,197.12
