time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777408034.6482072,0,200,0.0,11.03,1.84,26.88,134.4,0.0,-7.96,-3.06,-4.29,-53.76,-26.88,-89.6
1777408034.6713347,1,200,0.0,11.03,1.84,17.92,116.48,-8.96,-7.96,-3.06,-4.29,-53.76,-26.88,-89.6
1777408034.6957633,2,200,0.0,11.03,1.84,8.96,107.52,-26.88,-7.96,-3.06,-4.29,-44.8,-26.88,-89.6
1777408034.7209926,3,200,-0.61,11.03,1.84,8.96,107.52,-26.88,-8.58,-3.06,-3.68,-44.8,-26.88,-80.64
1777408034.752463,4,200,-0.61,11.03,1.84,8.96,98.56,-44.8,-8.58,-3.06,-3.68,-35.84,-26.88,-80.64
1777408034.776799,5,200,-0.61,10.41,2.45,0.0,80.64,-53.76,-8.58,-3.06,-3.06,-17.92,-26.88,-80.64
1777408034.8060064,6,200,-1.23,9.8,2.45,0.0,80.64,-53.76,-8.58,-3.06,-3.06,-8.96,-26.88,-71.68
1777408034.8297982,7,200,-1.23,9.8,2.45,0.0,71.68,-71.68,-8.58,-3.06,-3.06,-8.96,-26.88,-71.68
1777408034.8530676,8,200,-1.23,9.8,3.06,0.0,53.76,-80.64,-8.58,-3.06,-2.45,0.0,-26.88,-71.68
1777408034.8794577,9,200,-1.23,9.19,3.06,0.0,53.76,-80.64,-8.58,-3.06,-2.45,0.0,-26.88,-71.68
1777408034.902028,10,200,-1.23,8.58,3.68,0.0,44.8,-89.6,-8.58,-3.06,-2.45,0.0,-26.88,-71.68
1777408034.931163,11,200,-1.23,8.58,3.68,0.0,44.8,-89.6,-8.58,-2.45,-2.45,8.96,-17.92,-62.72
1777408034.9521935,12,200,-1.23,7.96,4.29,0.0,35.84,-98.56,-8.58,-2.45,-2.45,8.96,-17.92,-62.72
1777408034.9937503,13,200,-1.23,7.96,4.29,0.0,26.88,-107.52,-8.58,-2.45,-1.84,17.92,-17.92,-62.72
1777408035.0026417,14,200,-1.23,7.35,4.9,0.0,26.88,-107.52,-8.58,-2.45,-1.84,17.92,-17.92,-53.76
1777408035.0279136,15,200,-1.23,7.35,4.9,0.0,17.92,-107.52,-9.19,-2.45,-1.84,26.88,-17.92,-53.76
1777408035.065888,16,200,-1.23,7.35,5.51,0.0,17.92,-107.52,-9.19,-2.45,-1.84,35.84,-8.96,-53.76
1777408035.0807881,17,200,-1.23,7.96,6.13,8.96,8.96,-107.52,-9.8,-1.84,-1.84,35.84,-8.96,-53.76
1777408035.1080172,18,200,-1.84,7.96,6.13,8.96,8.96,-107.52,-10.41,-1.84,-1.84,44.8,0.0,-53.76
1777408035.1305664,19,200,-1.84,7.96,6.74,17.92,8.96,-107.52,-10.41,-1.84,-1.84,44.8,0.0,-53.76
1777408035.1528778,20,200,-1.84,7.96,7.35,26.88,0.0,-107.52,-11.03,-1.84,-2.45,44.8,0.0,-53.76
1777408035.1767159,21,200,-1.84,8.58,7.96,26.88,0.0,-107.52,-11.64,-2.45,-2.45,53.76,8.96,-53.76
1777408035.203631,22,200,-1.84,9.19,8.58,35.84,0.0,-107.52,-11.64,-2.45,-2.45,53.76,8.96,-53.76
1777408035.2270265,23,200,-1.23,8.58,9.19,35.84,0.0,-107.52,-12.25,-2.45,-2.45,53.76,17.92,-62.72
1777408035.2528825,24,200,-1.23,8.58,9.19,53.76,0.0,-107.52,-12.25,-1.84,-2.45,53.76,26.88,-71.68
1777408035.280571,25,200,-1.23,8.58,9.8,62.72,0.0,-107.52,-12.25,-1.84,-3.06,53.76,26.88,-71.68
1777408035.301989,26,200,-1.23,9.19,9.8,62.72,0.0,-107.52,-12.86,-1.84,-3.06,62.72,26.88,-71.68
1777408035.3269122,27,200,-1.23,9.8,10.41,89.6,0.0,-98.56,-13.48,-2.45,-3.06,62.72,26.88,-71.68
1777408035.3553011,28,200,-1.84,10.41,10.41,116.48,8.96,-89.6,-13.48,-2.45,-3.06,62.72,35.84,-80.64
1777408035.377051,29,200,-1.84,10.41,9.8,116.48,8.96,-89.6,-13.48,-2.45,-3.06,62.72,44.8,-89.6
1777408035.4081485,30,200,-1.84,10.41,9.8,134.4,17.92,-89.6,-13.48,-2.45,-3.68,62.72,44.8,-89.6
1777408035.436706,31,200,-1.84,11.03,9.8,134.4,17.92,-89.6,-13.48,-2.45,-3.68,62.72,53.76,-98.56
1777408035.4519436,32,200,-1.23,11.03,9.8,143.36,17.92,-89.6,-12.86,-1.84,-3.68,62.72,53.76,-98.56
1777408035.4773657,33,200,-1.23,11.64,9.8,143.36,17.92,-89.6,-12.86,-1.84,-3.68,62.72,53.76,-107.52
1777408035.5019665,34,200,-0.61,11.64,9.8,152.32,26.88,-89.6,-12.86,-1.84,-3.68,62.72,62.72,-125.44
