time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777408309.094617,0,200,-7.35,0.61,6.74,-8.96,0.0,0.0,-3.68,-6.74,6.13,0.0,-8.96,0.0
1777408309.09483,1,200,-7.35,1.23,6.74,-17.92,0.0,0.0,-4.29,-6.74,6.74,0.0,-8.96,0.0
1777408309.1044934,2,200,-7.96,0.61,7.35,-26.88,0.0,0.0,-4.29,-7.35,7.35,0.0,-8.96,0.0
1777408309.183973,3,200,-8.58,0.61,7.35,-26.88,0.0,0.0,-4.29,-7.35,7.35,0.0,-8.96,0.0
1777408309.1842124,4,200,-8.58,0.0,7.96,-44.8,0.0,0.0,-4.9,-7.96,7.35,0.0,-17.92,0.0
1777408309.185066,5,200,-8.58,0.0,8.58,-44.8,0.0,0.0,-4.9,-8.58,6.74,0.0,-17.92,0.0
1777408309.2054646,6,200,-9.19,-2.45,8.58,-71.68,0.0,0.0,-4.9,-9.19,7.35,0.0,-35.84,0.0
1777408309.2641032,7,200,-9.8,-3.68,9.8,-71.68,0.0,0.0,-4.29,-9.8,7.35,0.0,-35.84,0.0
1777408309.2644126,8,200,-9.8,-3.68,10.41,-98.56,0.0,0.0,-3.68,-9.8,7.96,0.0,-53.76,0.0
1777408309.2808013,9,200,-10.41,-3.68,11.03,-98.56,17.92,0.0,-3.06,-9.8,8.58,-8.96,-71.68,0.0
1777408309.300832,10,200,-10.41,-3.68,11.64,-98.56,17.92,0.0,-2.45,-9.8,9.8,-8.96,-71.68,0.0
1777408309.3273723,11,200,-11.03,-4.29,11.64,-98.56,44.8,8.96,-2.45,-9.8,10.41,-17.92,-80.64,0.0
1777408309.3925345,12,200,-11.03,-3.68,11.64,-98.56,44.8,8.96,-2.45,-9.8,10.41,-17.92,-80.64,0.0
1777408309.3927312,13,200,-11.64,-3.68,11.03,-89.6,62.72,17.92,-2.45,-9.19,10.41,-35.84,-71.68,0.0
