time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407007.7199683,0,200,-8.58,0.0,3.06,0.0,0.0,0.0,-1.84,-8.58,4.29,0.0,0.0,0.0
1777407007.7483702,1,200,-8.58,0.0,3.06,0.0,0.0,0.0,-2.45,-7.96,4.29,0.0,0.0,0.0
1777407007.769122,2,200,-9.19,0.61,3.06,0.0,0.0,0.0,-2.45,-8.58,4.29,0.0,0.0,0.0
1777407007.7934523,3,200,-9.19,0.61,3.06,0.0,0.0,0.0,-1.84,-7.96,4.29,0.0,0.0,0.0
1777407007.8178186,4,200,-9.19,0.61,3.06,0.0,0.0,0.0,-2.45,-7.96,4.29,0.0,0.0,0.0
1777407007.8734398,5,200,-9.19,0.61,3.06,0.0,0.0,0.0,-2.45,-7.96,4.29,0.0,0.0,0.0
1777407007.8736467,6,200,-9.19,0.61,3.06,0.0,0.0,0.0,-1.84,-7.96,4.29,0.0,0.0,0.0
1777407007.8896978,7,200,-9.19,0.61,3.06,0.0,0.0,0.0,-2.45,-7.96,4.29,0.0,0.0,0.0
1777407007.9488044,8,200,-9.19,0.0,2.45,0.0,0.0,0.0,-2.45,-8.58,4.29,0.0,0.0,0.0
1777407007.9490302,9,200,-9.19,0.0,3.06,0.0,0.0,0.0,-2.45,-8.58,4.29,0.0,-8.96,0.0
1777407007.9679773,10,200,-9.19,0.61,2.45,-8.96,0.0,0.0,-1.84,-8.58,4.29,0.0,-8.96,0.0
1777407007.9901998,11,200,-9.19,0.61,2.45,-8.96,0.0,0.0,-1.84,-8.58,4.29,0.0,-8.96,0.0
1777407008.0106287,12,200,-10.41,0.61,3.68,-8.96,8.96,0.0,-1.84,-8.58,4.29,0.0,-17.92,0.0
1777407008.0354784,13,200,-9.19,0.0,3.68,-8.96,8.96,0.0,-2.45,-9.19,4.29,0.0,-17.92,0.0
1777407008.0907567,14,200,-9.8,0.61,2.45,-17.92,8.96,0.0,-2.45,-9.19,4.29,-8.96,-17.92,0.0
1777407008.0911827,15,200,-9.8,0.0,3.68,-26.88,8.96,0.0,-2.45,-9.19,4.29,-8.96,-26.88,0.0
1777407008.1437232,16,200,-9.8,0.0,3.68,-26.88,8.96,0.0,-2.45,-9.8,3.68,-8.96,-26.88,0.0
1777407008.1442077,17,200,-10.41,-1.23,3.68,-35.84,17.92,0.0,-2.45,-9.8,4.29,-17.92,-35.84,0.0
1777407008.1610808,18,200,-10.41,-1.23,4.29,-35.84,17.92,0.0,-1.84,-10.41,3.68,-17.92,-35.84,0.0
1777407008.2130704,19,200,-11.03,-0.61,4.29,-44.8,26.88,0.0,-1.84,-10.41,3.68,-17.92,-53.76,0.0
1777407008.21327,20,200,-11.03,0.0,4.9,-44.8,44.8,8.96,-1.84,-11.03,4.29,-26.88,-62.72,8.96
1777407008.2364933,21,200,-11.64,0.0,4.29,-44.8,44.8,8.96,-1.84,-11.03,4.9,-26.88,-62.72,8.96
1777407008.260354,22,200,-12.25,0.0,4.29,-44.8,62.72,17.92,-2.45,-11.03,4.9,-35.84,-62.72,8.96
1777407008.3006277,23,200,-12.25,0.0,4.29,-44.8,80.64,17.92,-2.45,-11.64,4.9,-44.8,-71.68,8.96
1777407008.3250637,24,200,-12.25,0.0,4.29,-53.76,80.64,17.92,-2.45,-11.64,4.9,-44.8,-71.68,8.96
1777407008.3396661,25,200,-12.25,0.0,4.29,-62.72,89.6,26.88,-2.45,-12.25,4.9,-53.76,-71.68,8.96
1777407008.3870244,26,200,-12.25,0.0,4.29,-62.72,89.6,26.88,-2.45,-12.25,4.9,-53.76,-71.68,8.96
1777407008.3872201,27,200,-12.86,0.0,4.29,-71.68,98.56,35.84,-2.45,-12.25,4.29,-62.72,-71.68,8.96
1777407008.429766,28,200,-12.25,0.0,4.9,-71.68,98.56,35.84,-2.45,-12.25,4.9,-80.64,-71.68,8.96
1777407008.4782643,29,200,-12.86,0.0,4.29,-80.64,116.48,44.8,-2.45,-12.25,4.9,-80.64,-71.68,8.96
1777407008.479771,30,200,-12.25,0.0,4.29,-89.6,143.36,53.76,-2.45,-11.64,4.9,-89.6,-80.64,8.96
1777407008.485847,31,200,-12.25,0.0,4.29,-89.6,143.36,53.76,-1.84,-11.64,4.9,-107.52,-89.6,8.96
1777407008.5468109,32,200,-11.64,0.0,3.68,-98.56,161.28,62.72,-1.84,-11.64,4.9,-107.52,-89.6,8.96
1777407008.6141553,33,200,-12.25,-0.61,3.68,-116.48,179.2,71.68,-1.23,-11.64,5.51,-116.48,-89.6,0.0
1777407008.6143386,34,200,-12.25,0.0,3.06,-116.48,179.2,71.68,-1.23,-11.64,5.51,-134.4,-107.52,8.96
1777407008.614518,35,200,-11.64,0.0,3.06,-125.44,206.08,80.64,-1.23,-11.64,4.9,-134.4,-107.52,8.96
1777407008.614965,36,200,-11.64,0.0,3.06,-125.44,206.08,80.64,-1.23,-11.64,4.9,-152.32,-107.52,8.96
1777407008.6515946,37,200,-11.64,0.0,1.84,-134.4,224.0,89.6,-0.61,-11.64,4.9,-152.32,-107.52,8.96
1777407008.6675227,38,200,-11.03,0.0,1.23,-152.32,232.96,89.6,-0.61,-11.64,4.29,-161.28,-116.48,8.96
1777407008.6971252,39,200,-10.41,0.61,0.61,-152.32,232.96,89.6,-0.61,-11.03,3.68,-179.2,-125.44,8.96
1777407008.725042,40,200,-9.8,0.0,0.0,-170.24,250.88,98.56,-0.61,-11.03,3.06,-179.2,-125.44,8.96
1777407008.7419896,41,200,-9.8,0.0,0.0,-170.24,250.88,98.56,0.0,-10.41,2.45,-197.12,-134.4,8.96
1777407008.7680275,42,200,-9.19,0.0,-1.23,-197.12,250.88,98.56,0.0,-10.41,2.45,-197.12,-134.4,8.96
1777407008.7957013,43,200,-7.96,0.61,-1.84,-215.04,259.84,107.52,0.61,-10.41,1.84,-206.08,-143.36,17.92
1777407008.816069,44,200,-7.35,1.23,-2.45,-215.04,259.84,107.52,0.61,-10.41,0.61,-224.0,-152.32,17.92
1777407008.8498187,45,200,-6.74,0.61,-2.45,-232.96,268.8,107.52,1.23,-9.8,0.0,-224.0,-152.32,17.92
1777407008.8652332,46,200,-6.13,1.23,-3.68,-232.96,268.8,107.52,1.23,-9.19,0.0,-224.0,-161.28,26.88
1777407008.9103487,47,200,-6.13,1.84,-3.68,-250.88,277.76,116.48,1.23,-9.19,0.0,-224.0,-170.24,35.84
1777407008.9164379,48,200,-4.9,1.84,-4.29,-259.84,277.76,125.44,1.23,-8.58,-0.61,-232.96,-170.24,35.84
1777407008.9461746,49,200,-4.9,1.84,-4.29,-259.84,277.76,125.44,1.23,-8.58,-1.23,-241.92,-170.24,35.84
1777407009.0218313,50,200,-4.29,1.84,-4.9,-268.8,286.72,125.44,1.84,-8.58,-1.84,-241.92,-170.24,35.84
1777407009.0223663,51,200,-4.29,1.84,-4.9,-268.8,286.72,125.44,1.84,-8.58,-1.84,-250.88,-179.2,44.8
1777407009.0230923,52,200,-3.68,3.06,-5.51,-277.76,286.72,134.4,1.23,-8.58,-1.84,-250.88,-179.2,53.76
1777407009.040676,53,200,-3.68,3.06,-5.51,-286.72,286.72,134.4,1.23,-7.96,-2.45,-250.88,-179.2,53.76
1777407009.0764897,54,200,-3.06,3.68,-5.51,-286.72,286.72,134.4,0.61,-7.96,-3.06,-259.84,-179.2,53.76
1777407009.0929906,55,200,-3.06,3.68,-5.51,-286.72,286.72,143.36,0.61,-7.96,-3.06,-259.84,-179.2,62.72
1777407009.11744,56,200,-3.06,4.29,-6.13,-286.72,286.72,143.36,0.61,-7.35,-2.45,-259.84,-179.2,62.72
1777407009.182266,57,200,-2.45,4.9,-5.51,-277.76,286.72,143.36,0.0,-7.35,-3.06,-268.8,-179.2,62.72
1777407009.1835651,58,200,-2.45,4.9,-5.51,-277.76,277.76,143.36,0.0,-6.74,-3.68,-268.8,-179.2,62.72
1777407009.1961894,59,200,-1.84,4.29,-4.9,-277.76,277.76,143.36,0.0,-6.74,-4.29,-268.8,-179.2,62.72
1777407009.218871,60,200,-1.84,4.9,-4.9,-277.76,268.8,143.36,0.0,-6.74,-4.29,-268.8,-179.2,62.72
1777407009.2438323,61,200,-1.23,5.51,-4.9,-277.76,268.8,143.36,0.0,-6.74,-4.29,-268.8,-179.2,62.72
1777407009.273508,62,200,-0.61,6.13,-4.9,-268.8,268.8,152.32,0.0,-6.74,-4.9,-277.76,-179.2,53.76
1777407009.2985632,63,200,-0.61,6.13,-4.29,-250.88,268.8,143.36,0.0,-6.74,-5.51,-277.76,-179.2,53.76
1777407009.3153226,64,200,0.0,6.74,-4.29,-250.88,268.8,143.36,0.0,-6.13,-5.51,-277.76,-179.2,53.76
1777407009.3405936,65,200,0.0,7.35,-4.29,-241.92,268.8,143.36,-0.61,-6.13,-5.51,-277.76,-179.2,53.76
1777407009.3651528,66,200,0.0,8.58,-4.9,-241.92,268.8,143.36,-0.61,-6.13,-6.13,-277.76,-179.2,53.76
1777407009.3906279,67,200,0.0,8.58,-4.29,-232.96,268.8,143.36,-1.23,-5.51,-6.74,-277.76,-179.2,44.8
1777407009.4401212,68,200,0.61,8.58,-3.68,-232.96,268.8,143.36,-1.23,-5.51,-7.35,-277.76,-179.2,44.8
1777407009.4447184,69,200,0.61,8.58,-3.68,-224.0,268.8,143.36,-1.23,-5.51,-7.35,-277.76,-179.2,35.84
1777407009.5772204,70,200,1.23,9.19,-3.68,-215.04,268.8,134.4,-1.23,-5.51,-7.35,-277.76,-179.2,26.88
1777407009.5789344,71,200,1.23,9.8,-3.68,-215.04,268.8,134.4,-1.84,-5.51,-7.96,-268.8,-179.2,26.88
1777407009.5827239,72,200,1.84,9.8,-3.68,-206.08,277.76,134.4,-1.84,-5.51,-7.96,-268.8,-188.16,17.92
1777407009.5829844,73,200,1.84,10.41,-3.68,-206.08,277.76,134.4,-2.45,-5.51,-7.96,-268.8,-188.16,17.92
1777407009.6214895,74,200,1.23,11.03,-3.68,-197.12,286.72,125.44,-2.45,-6.13,-7.96,-259.84,-188.16,8.96
1777407009.6217976,75,200,1.23,11.03,-3.68,-197.12,295.68,116.48,-2.45,-6.13,-7.96,-259.84,-197.12,0.0
1777407009.6219678,76,200,1.84,11.64,-3.68,-197.12,295.68,116.48,-2.45,-6.13,-7.96,-259.84,-197.12,0.0
1777407009.6432743,77,200,1.84,11.64,-3.06,-188.16,304.64,116.48,-2.45,-6.13,-8.58,-250.88,-197.12,0.0
1777407009.676024,78,200,2.45,11.64,-3.06,-188.16,313.6,107.52,-3.06,-6.13,-7.96,-250.88,-197.12,-8.96
1777407009.7081385,79,200,2.45,12.86,-3.06,-188.16,313.6,107.52,-3.68,-6.13,-7.35,-250.88,-197.12,-8.96
1777407009.7384992,80,200,1.84,13.48,-3.06,-179.2,331.52,98.56,-4.29,-6.13,-7.35,-241.92,-197.12,-17.92
1777407009.740262,81,200,1.84,13.48,-3.06,-179.2,331.52,98.56,-4.29,-6.13,-7.96,-241.92,-197.12,-17.92
1777407009.7715821,82,200,1.84,12.86,-2.45,-179.2,340.48,80.64,-4.9,-6.13,-7.96,-241.92,-197.12,-35.84
1777407009.7919443,83,200,1.23,12.86,-2.45,-179.2,340.48,80.64,-4.9,-6.74,-7.35,-241.92,-197.12,-44.8
1777407009.816892,84,200,1.23,13.48,-2.45,-179.2,349.44,71.68,-4.9,-6.74,-7.35,-232.96,-197.12,-44.8
1777407009.8467195,85,200,1.23,13.48,-2.45,-179.2,349.44,62.72,-5.51,-6.74,-6.74,-232.96,-197.12,-62.72
1777407009.865417,86,200,1.23,13.48,-1.84,-170.24,358.4,62.72,-5.51,-6.74,-6.74,-232.96,-197.12,-62.72
1777407009.8920412,87,200,1.23,13.48,-1.84,-161.28,367.36,44.8,-5.51,-6.13,-6.74,-232.96,-206.08,-71.68
1777407009.924096,88,200,1.84,13.48,-1.23,-161.28,367.36,44.8,-5.51,-6.13,-7.35,-232.96,-206.08,-89.6
1777407009.9470947,89,200,1.84,13.48,-1.23,-143.36,376.32,35.84,-6.13,-5.51,-6.74,-232.96,-206.08,-89.6
1777407009.9718547,90,200,1.84,14.09,-1.23,-143.36,376.32,35.84,-6.13,-5.51,-6.74,-232.96,-206.08,-98.56
1777407009.9961615,91,200,2.45,14.7,-1.23,-134.4,385.28,17.92,-6.74,-5.51,-7.35,-232.96,-206.08,-98.56
1777407010.0211797,92,200,2.45,14.7,-1.23,-116.48,394.24,0.0,-7.35,-5.51,-7.96,-232.96,-197.12,-116.48
1777407010.04857,93,200,3.06,15.31,-1.23,-116.48,394.24,0.0,-7.35,-5.51,-8.58,-232.96,-197.12,-134.4
