time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777407595.3418152,0,200,-13.48,-4.9,4.29,-98.56,17.92,35.84,0.0,-11.03,7.96,-53.76,-62.72,62.72
1777407595.400274,1,200,-13.48,-4.9,4.29,-98.56,26.88,44.8,0.0,-11.03,7.96,-53.76,-62.72,71.68
1777407595.4005218,2,200,-13.48,-5.51,4.29,-98.56,26.88,44.8,0.61,-11.64,7.96,-62.72,-71.68,71.68
1777407595.4006991,3,200,-13.48,-5.51,3.68,-107.52,35.84,53.76,0.61,-11.64,7.96,-80.64,-80.64,71.68
1777407595.4288394,4,200,-13.48,-5.51,3.68,-116.48,44.8,71.68,1.23,-12.25,7.96,-80.64,-80.64,71.68
1777407595.4525957,5,200,-13.48,-6.13,3.68,-116.48,44.8,71.68,1.23,-11.64,7.96,-89.6,-89.6,80.64
1777407595.514923,6,200,-13.48,-6.13,3.68,-116.48,53.76,80.64,1.23,-11.64,7.96,-98.56,-98.56,80.64
1777407595.5152137,7,200,-12.86,-6.13,3.68,-116.48,53.76,80.64,1.84,-11.64,7.96,-98.56,-98.56,80.64
1777407595.5253184,8,200,-12.86,-6.13,3.06,-125.44,62.72,98.56,2.45,-11.64,7.96,-116.48,-107.52,89.6
1777407595.550654,9,200,-12.25,-6.13,3.06,-125.44,62.72,98.56,2.45,-11.03,7.96,-116.48,-107.52,89.6
1777407595.578222,10,200,-12.25,-6.13,2.45,-134.4,80.64,116.48,2.45,-11.03,7.35,-125.44,-107.52,89.6
1777407595.6005034,11,200,-11.64,-6.13,2.45,-143.36,89.6,125.44,2.45,-11.03,7.35,-134.4,-116.48,98.56
1777407595.625904,12,200,-11.64,-6.13,1.84,-143.36,89.6,125.44,3.06,-11.03,7.35,-134.4,-116.48,98.56
1777407595.6704874,13,200,-11.64,-6.13,1.84,-152.32,98.56,143.36,3.06,-11.03,7.35,-143.36,-116.48,107.52
1777407595.675432,14,200,-11.64,-6.13,1.23,-152.32,98.56,143.36,3.68,-11.03,7.35,-143.36,-116.48,107.52
1777407595.7157907,15,200,-11.64,-6.74,1.23,-170.24,107.52,161.28,3.68,-11.03,7.35,-152.32,-125.44,116.48
1777407595.7254708,16,200,-11.64,-6.74,1.23,-170.24,107.52,161.28,3.68,-11.03,7.35,-152.32,-134.4,125.44
1777407595.7501142,17,200,-11.64,-6.74,0.61,-179.2,116.48,170.24,4.29,-11.03,7.35,-170.24,-134.4,125.44
1777407595.815154,18,200,-11.64,-6.74,0.61,-188.16,125.44,188.16,4.29,-11.03,7.35,-179.2,-143.36,134.4
1777407595.815452,19,200,-11.64,-6.74,0.61,-188.16,125.44,188.16,4.29,-11.03,7.35,-179.2,-143.36,134.4
1777407595.8257165,20,200,-11.64,-7.35,0.61,-206.08,134.4,197.12,4.29,-11.03,7.35,-188.16,-152.32,143.36
1777407595.8787975,21,200,-11.64,-7.35,0.61,-206.08,134.4,197.12,4.9,-11.03,7.35,-188.16,-152.32,152.32
1777407595.8797057,22,200,-11.03,-7.35,0.61,-215.04,143.36,206.08,4.9,-11.03,7.35,-197.12,-152.32,152.32
1777407595.919776,23,200,-11.03,-6.74,0.61,-224.0,143.36,215.04,4.9,-10.41,7.35,-215.04,-161.28,161.28
1777407595.9274514,24,200,-10.41,-6.74,0.61,-224.0,143.36,215.04,4.9,-10.41,6.74,-215.04,-161.28,161.28
1777407595.9530234,25,200,-10.41,-6.74,0.61,-232.96,152.32,224.0,4.29,-10.41,6.74,-224.0,-161.28,170.24
1777407595.976705,26,200,-9.8,-6.13,0.61,-232.96,152.32,224.0,4.29,-10.41,6.13,-224.0,-170.24,179.2
1777407596.011695,27,200,-9.8,-5.51,0.61,-241.92,161.28,232.96,4.29,-10.41,6.13,-241.92,-170.24,179.2
1777407596.0284796,28,200,-9.8,-5.51,0.61,-241.92,161.28,232.96,4.29,-9.8,6.13,-250.88,-170.24,188.16
1777407596.0501308,29,200,-9.19,-4.9,0.0,-250.88,161.28,241.92,3.68,-9.8,5.51,-250.88,-170.24,188.16
1777407596.0751514,30,200,-8.58,-4.9,0.61,-250.88,170.24,250.88,3.68,-9.8,5.51,-259.84,-170.24,188.16
1777407596.1132543,31,200,-8.58,-4.29,0.0,-250.88,170.24,250.88,3.68,-9.8,4.9,-268.8,-179.2,197.12
1777407596.1250136,32,200,-7.96,-4.29,0.0,-259.84,170.24,259.84,3.06,-9.8,4.9,-268.8,-179.2,197.12
1777407596.1578753,33,200,-7.96,-4.29,0.61,-259.84,170.24,259.84,3.06,-9.8,4.29,-286.72,-179.2,206.08
1777407596.219681,34,200,-7.35,-3.68,0.61,-268.8,179.2,268.8,2.45,-9.19,4.29,-286.72,-179.2,206.08
1777407596.2201505,35,200,-7.35,-3.06,0.61,-268.8,179.2,277.76,2.45,-9.19,3.68,-295.68,-188.16,206.08
1777407596.2253232,36,200,-6.74,-3.06,0.61,-268.8,179.2,277.76,2.45,-9.19,3.68,-295.68,-188.16,206.08
1777407596.3246932,37,200,-6.74,-2.45,0.61,-268.8,188.16,286.72,2.45,-9.19,3.68,-295.68,-188.16,206.08
1777407596.324844,38,200,-6.13,-2.45,1.23,-268.8,197.12,295.68,2.45,-8.58,3.06,-304.64,-197.12,215.04
1777407596.3250132,39,200,-5.51,-2.45,1.23,-268.8,197.12,295.68,1.84,-8.58,3.06,-313.6,-197.12,215.04
1777407596.3381383,40,200,-4.9,-1.23,1.23,-268.8,197.12,304.64,1.84,-8.58,3.06,-313.6,-197.12,215.04
1777407596.351286,41,200,-4.9,-1.23,1.23,-268.8,197.12,304.64,1.84,-8.58,3.06,-322.56,-197.12,206.08
1777407596.4146519,42,200,-4.29,-0.61,1.23,-259.84,206.08,313.6,1.84,-7.96,2.45,-322.56,-197.12,206.08
1777407596.4148912,43,200,-4.29,0.0,1.23,-259.84,206.08,313.6,1.84,-7.96,2.45,-331.52,-188.16,206.08
1777407596.4293132,44,200,-3.68,0.0,1.23,-259.84,224.0,313.6,1.23,-7.96,2.45,-340.48,-188.16,206.08
1777407596.4538515,45,200,-3.68,0.0,1.23,-250.88,232.96,322.56,1.23,-7.35,1.84,-340.48,-188.16,206.08
1777407596.512485,46,200,-3.68,0.0,1.23,-250.88,232.96,322.56,0.61,-6.74,1.84,-340.48,-188.16,206.08
1777407596.512723,47,200,-3.06,0.0,1.23,-259.84,241.92,322.56,0.61,-6.74,1.84,-340.48,-188.16,206.08
1777407596.52689,48,200,-3.06,0.0,1.84,-259.84,241.92,322.56,0.0,-6.74,1.84,-349.44,-188.16,197.12
1777407596.5501587,49,200,-2.45,0.61,2.45,-259.84,250.88,322.56,0.0,-6.13,1.84,-358.4,-188.16,197.12
1777407596.58134,50,200,-2.45,0.61,2.45,-259.84,250.88,322.56,0.0,-6.13,1.84,-358.4,-188.16,197.12
