time,idx,total,i0_ax,i0_ay,i0_az,i0_gx,i0_gy,i0_gz,i1_ax,i1_ay,i1_az,i1_gx,i1_gy,i1_gz
1777408053.1054657,0,200,-3.06,-0.61,-0.61,-385.28,179.2,367.36,2.45,-7.35,-0.61,-358.4,-268.8,188.16
1777408053.1465704,1,200,-2.45,-0.61,-0.61,-385.28,179.2,367.36,1.84,-6.74,-0.61,-367.36,-277.76,197.12
1777408053.1546397,2,200,-1.84,0.0,0.0,-394.24,179.2,376.32,1.84,-6.13,-0.61,-376.32,-286.72,206.08
1777408053.1829095,3,200,-1.23,0.0,0.0,-394.24,170.24,394.24,1.84,-6.13,-0.61,-376.32,-286.72,206.08
1777408053.2474592,4,200,-0.61,0.0,0.0,-394.24,170.24,394.24,1.84,-5.51,-0.61,-385.28,-286.72,215.04
1777408053.2478597,5,200,-0.61,0.0,0.0,-403.2,170.24,403.2,1.23,-4.9,-0.61,-394.24,-286.72,224.0
1777408053.2550323,6,200,0.0,0.0,0.61,-403.2,170.24,403.2,1.23,-4.29,-0.61,-394.24,-286.72,224.0
1777408053.2797785,7,200,0.61,0.0,1.23,-403.2,161.28,412.16,1.23,-4.29,-1.23,-403.2,-295.68,232.96
1777408053.348511,8,200,1.23,0.0,1.23,-403.2,152.32,421.12,1.23,-3.68,-0.61,-403.2,-295.68,232.96
1777408053.3496697,9,200,1.84,0.0,1.84,-403.2,152.32,421.12,1.23,-3.06,-0.61,-412.16,-295.68,232.96
1777408053.3547103,10,200,2.45,0.0,1.84,-403.2,152.32,430.08,0.61,-2.45,-0.61,-421.12,-295.68,241.92
1777408053.3832967,11,200,3.06,0.0,2.45,-403.2,152.32,430.08,0.61,-2.45,-0.61,-421.12,-295.68,241.92
1777408053.415821,12,200,3.06,0.0,3.06,-403.2,152.32,430.08,0.61,-1.84,-0.61,-421.12,-286.72,241.92
1777408053.442807,13,200,3.68,0.0,3.68,-394.24,152.32,439.04,0.61,-1.84,-0.61,-421.12,-286.72,241.92
1777408053.455506,14,200,3.68,0.0,3.68,-394.24,152.32,439.04,0.61,-1.84,0.0,-421.12,-286.72,241.92
1777408053.4825857,15,200,4.29,0.0,4.29,-376.32,152.32,439.04,0.0,-1.23,0.0,-421.12,-277.76,241.92
1777408053.5665941,16,200,4.9,0.0,4.29,-376.32,152.32,439.04,0.0,-0.61,0.0,-421.12,-277.76,241.92
1777408053.5669098,17,200,4.9,0.61,4.9,-367.36,152.32,439.04,0.0,0.0,0.0,-421.12,-259.84,241.92
1777408053.5673416,18,200,4.9,0.61,4.9,-349.44,161.28,430.08,0.0,0.0,0.0,-430.08,-250.88,241.92
1777408053.5887449,19,200,4.9,1.23,4.9,-349.44,161.28,430.08,-0.61,0.0,0.0,-430.08,-250.88,241.92
1777408053.6526887,20,200,4.29,1.23,5.51,-340.48,161.28,430.08,-0.61,0.61,0.61,-430.08,-241.92,241.92
